future_id,primary_id,14_L,19_L,43_L,51_L,9_L,49_L,52_L,5_L,47_L,32_L,28_L,59_L,57_L,40_L,55_L,7_L,45_L,2_L,23_L,20_L,35_L,27_L,42_L,36_L,29_L,50_L,58_L,60_X,12_L,30_L,13_L,3_L,8_L,15_L,53_L,16_L,54_L,25_L,21_L,38_L,4_L,10_L,26_L,31_L,48_L,61_X,11_L,41_L,18_L,37_L,1_L,46_L,56_L,33_L,22_L,34_L,39_L,44_L,24_L,17_L,6_L,emission_total
440,370810,0.4769190093532694,0.6685465805811582,0.5447725594221392,0.6999153221640952,0.2455328427395243,0.4289363342071303,0.2655795949025969,0.292115600602067,0.1670642327642791,0.2769438728728658,0.3363146031881227,0.7959728941158211,0.1708739392549105,0.6560545367193494,0.1212522400577829,0.8072516582562637,0.3941138686225882,0.8255797522365945,0.1797716749463065,0.5823972194065766,0.8318843364300483,0.0349836876925249,0.6944351560695222,0.5881381489124944,0.1015971817247434,0.0829405452378585,0.3978715718779173,0.6817439628075032,0.545401752717711,0.9639356287212442,0.5961869132201387,0.2592133493313381,0.4750260919559204,0.5590218600428376,0.1963941545332835,0.1164642190617534,0.6606887452341115,0.017444590789622,0.7824365103000299,0.8806515210222232,0.7137228027046194,0.957213106401567,0.0281171816925945,0.2177624356241539,0.9426606378273938,0.6161072693581535,0.8186124225643316,0.1267556367108215,0.2561356350165859,0.366390090403886,0.4755874732764802,0.3496786481878737,0.3333392149607702,0.4500593560252337,0.3157915838353661,0.8248996236266817,0.6882392667313195,0.3903329424873598,0.8656133854806495,0.8121537954441423,0.3254197133585861,12227.55931241082
445,370815,0.9761395648770236,0.4881970494273248,0.4276646562461629,0.6317267806370458,0.6291829252119158,0.3229973899658566,0.6345669008798548,0.1529820155787041,0.7307027158176055,0.0059360627554818,0.9514056805556202,0.0918139279889935,0.0494538081115639,0.0400878425237154,0.5418449778642551,0.3448396243747554,0.5342464036344394,0.9597989146409754,0.0811652480866002,0.8772417231015208,0.299122341963812,0.3274179717861207,0.3802541429655147,0.1529593309396126,0.8590735019474339,0.6755664214930964,0.6726266769877187,0.9776846579544743,0.854802408257099,0.0358099323304506,0.8422217956336414,0.6118456446808435,0.3203103740778137,0.4109828367163679,0.3801695715646135,0.3898193016682623,0.4499270755465996,0.403802368233321,0.3384448452809725,0.838457830210518,0.9561413492575171,0.1923750358706283,0.1325594378629767,0.3021341142371643,0.1308910749282009,0.6072098499436088,0.0052008132388824,0.8925791444268353,0.6599104007139173,0.1788425050784868,0.1453482823178025,0.6159298119584938,0.1954329446534876,0.588067966615521,0.164233445689578,0.9391452017837378,0.9895940986398386,0.6796345673133702,0.8853435044985298,0.4832781889263898,0.9653501875417596,11389.005346024987
446,370816,0.7226195010368766,0.5792855845117407,0.2581200647753804,0.2820637879053772,0.1317051881320918,0.708178207598706,0.01850279124395,0.0290565160958461,0.0259441538414985,0.6485872791599863,0.6668108171484589,0.3543565138991254,0.5547252946615976,0.0218927227287087,0.5303701985402851,0.1741498562243441,0.6502291330403068,0.7783903222161408,0.1372802450993697,0.87091444395622,0.6795882097974135,0.9081884999398252,0.8520188040090695,0.9513844595305402,0.6896319357865947,0.196267919272577,0.2178034934440799,0.9760275809074854,0.8733085617472474,0.6410164929218992,0.6829709783136345,0.2467988835446297,0.883591325644081,0.2348910429423465,0.6050585694172222,0.7271137846967332,0.4057441659573475,0.9190876298019172,0.2611356843110489,0.6418931494258877,0.0796725182550811,0.8628898520734362,0.4898494794386475,0.3458090467345003,0.7833927428963817,0.679876339031422,0.4267930699150311,0.7056762339083837,0.6657083751010093,0.2325635532813119,0.242746092352011,0.4431038657057781,0.0684335416740374,0.5979331134958973,0.5186546110642701,0.0832540435705053,0.2976493656562908,0.5758168977114785,0.6651199621127767,0.4742166313912541,0.1896856574099736,11472.115445489451
447,370817,0.3396336431252066,0.1506009855230931,0.7213871516150323,0.0085368588384228,0.8522313867660137,0.6544545889914515,0.0540223377184195,0.127788411899437,0.0609640109997164,0.0177383974563365,0.5330526190680964,0.3239128422599315,0.539153702493378,0.5592442877862763,0.5200948726493477,0.8717695203139694,0.2385324189325736,0.4601183139216186,0.4276823470115382,0.6066569227324002,0.042889447339714,0.2966412446455916,0.2877872530017912,0.4973345691958662,0.180622519747729,0.4647564898814215,0.2372472056592767,0.9847410025459876,0.9026718612915184,0.4523524576391567,0.7636721962563572,0.4725760999119981,0.0481836890134207,0.0327097782792608,0.8439347046417709,0.0665517145678464,0.0854295242022438,0.7862663416210999,0.6769095327766625,0.4904607019993807,0.5696573983981835,0.4614978371305213,0.7614767079708346,0.1350337936871948,0.8092323167537151,0.5396299893845358,0.7046640129250514,0.2522596129104961,0.702999547860434,0.0868425666588566,0.7463946296485464,0.0871412790209533,0.0512148164326012,0.1840941294172212,0.3288212659378191,0.1092709018730143,0.3726032468423795,0.9169923444703214,0.4111252077228958,0.1185944289356022,0.6924068455935664,14171.961331399822
448,370818,0.3631327254892316,0.8894516619899007,0.363742847526026,0.185474984971997,0.3788801871158432,0.2675422432110954,0.623153942158663,0.7398431917183674,0.2791344670401054,0.7672020091667042,0.5626653920125793,0.5386362946102122,0.3054625950600683,0.2843448236332403,0.7910790203675775,0.4541404923712213,0.6701867287682437,0.3842030047246506,0.0944328995461519,0.2001226711992867,0.3265186153206575,0.7990411530326452,0.9300471691460124,0.8255926630918142,0.5528194704003849,0.0022193313974754,0.7903206328592316,0.9614291150140511,0.4349512512549435,0.1153989130358671,0.6839040666103955,0.8731552753866237,0.4577136169978508,0.5374588022264375,0.1661962409451066,0.9210924719962388,0.1841007417164976,0.374897993715586,0.9689527398855646,0.1105303331500482,0.2706760760439993,0.3249848774477181,0.5020533028850775,0.3854699158392415,0.1660870572718534,0.6175181767968141,0.2623469987306167,0.3225941888552108,0.75239697364523,0.3766786804265656,0.2217060821438326,0.9817019433525578,0.3794409825826819,0.0253486067723332,0.4547228014614723,0.7193141832463403,0.678623759491648,0.2650705113657639,0.641142415783928,0.2413291257616251,0.0326722289470314,11386.03056984911
449,370819,0.390990713386552,0.485693117323494,0.0245685702598649,0.2042407476785132,0.485500239960752,0.3937817262362073,0.5501285769670595,0.145293454835247,0.7492223593136422,0.8930146402739808,0.5466152823578296,0.2744162047722576,0.9260703796448356,0.2947499632530973,0.3037457835338634,0.606724271016478,0.1965787169206911,0.2011878726685849,0.783216101249813,0.6024458077366143,0.421856568904047,0.3126002326055589,0.7305159156261832,0.1469309648823135,0.5686137485015782,0.4585462344814164,0.623358669955181,0.3695112559848915,0.9468203409806786,0.745100147222705,0.9788860095097318,0.0974854824027268,0.8691001149366431,0.0892535944154566,0.1130922862046282,0.4235842855319133,0.8503009616178412,0.5632911139936744,0.5931411436280576,0.4855294427182696,0.3931470813561495,0.1029775843200269,0.2385934065086528,0.1849347375035253,0.3712516533173218,0.1477824173168559,0.1919556703994648,0.8093829409641252,0.8775382656208952,0.0822632720747268,0.1437084051886356,0.186161017624149,0.5075723810559132,0.8801506585018184,0.4403931998380045,0.3573113028614041,0.5927328332951538,0.1249747578161352,0.0686550988401095,0.2086728379259617,0.7221405807266267,12218.921676009222
450,370820,0.9818524432825046,0.48294230639037,0.8910296251854909,0.7794673820989121,0.6939470833823047,0.9845482545776574,0.3514728045267079,0.0787415086478265,0.0083620667450366,0.6032124913076364,0.961591365256886,0.877144729247046,0.0402998126329662,0.8765169642348718,0.154997017548411,0.7062020435808551,0.0052499326503631,0.1269286121819571,0.5142943099451931,0.4574494268285189,0.0960516182200208,0.9001569019632594,0.2343066779683427,0.6138554797494514,0.0513440263800072,0.8328642110291772,0.2064285429851994,0.7085754228446567,0.6825347223586724,0.366348981810151,0.308027317529954,0.1377699446598628,0.6675384946106889,0.1427789532728409,0.7478603860576172,0.687166083063132,0.8829559417018531,0.3449095994278278,0.5641659216317371,0.813060431323185,0.8652842096305886,0.0630960902217664,0.9875477346597856,0.5449895576208263,0.4483420422091641,0.282976122783983,0.1359148072649024,0.4058566357818878,0.5571035902810276,0.5623820880052609,0.6087783253012923,0.3174600858152429,0.6537068007879654,0.8797513712308777,0.8120671662804836,0.3128977972615669,0.4910305208136063,0.2332315408667228,0.0036051029765329,0.9934501635000714,0.1903363310150229,12517.006847984037
451,370821,0.7185144277623114,0.1554855382548503,0.2423776366540105,0.7373344602772881,0.3133032439639531,0.80023500290185,0.6937022153331821,0.731350805684272,0.0049888782390462,0.0687399096549449,0.1984935032983759,0.0284662991918146,0.2657698803858659,0.5843924233215994,0.8398788131255813,0.9528450085068908,0.3071690865906918,0.992767780996716,0.3163824802862743,0.105458068840967,0.3137220199312175,0.8107546704769101,0.0782358581107991,0.1023634908308845,0.0944540857594304,0.3905577824061547,0.9567296241765864,0.7622644799519904,0.127082791862587,0.0337161714142905,0.3352736799574378,0.7888594070259757,0.0664962836693282,0.3367978960400511,0.6548224675199716,0.5936123404646791,0.7827500400591725,0.68454882231591,0.5110610628472368,0.4031514384457495,0.1363418924917796,0.660104989999287,0.2521240992752143,0.7330436885651866,0.5229317096271632,0.5277699516511106,0.197966421320174,0.9154605723573684,0.6080871812098811,0.94827191837338,0.7227843506676594,0.1946528685310094,0.1837469995737145,0.8671429914585413,0.7116817260288586,0.917653463174358,0.7288617713450448,0.0146102456410835,0.7669424006252847,0.4725776424016292,0.4501909981733216,12109.886574515258
452,370822,0.9648189905048302,0.5070292002917453,0.5898585874757638,0.2367188182032221,0.8389764536208537,0.3272277038784353,0.6508708601345913,0.1540434325705738,0.5276537684860534,0.3226967509447331,0.651158402934471,0.7631398140441863,0.5849161829115321,0.3637497767576982,0.5563289556916796,0.6431911342283101,0.1808066353136565,0.9693950526394968,0.7613738901414697,0.9174726629405784,0.3161020672447379,0.5204025734678326,0.0383613057685515,0.5240699724551836,0.165866241989845,0.172382700494909,0.7818714083619055,0.2707956475262903,0.9112810931392988,0.0886693712548314,0.5451530588376011,0.8712268610343075,0.9286780858033156,0.5337279115289126,0.1259503610453541,0.120493811252148,0.7179712158108185,0.9825980096151212,0.1726411535811596,0.484983372264047,0.6815248708358075,0.5015396759107396,0.1043607464899866,0.2649268291333856,0.7290901786632282,0.7079717178776656,0.1092687134626036,0.2789829447483066,0.1112026273976407,0.3289283783844866,0.5826103105926379,0.6644576711990375,0.6137617937923852,0.5489240200388562,0.3574268725054748,0.0840115809358556,0.4199666746613267,0.6195080011077454,0.5413161027673492,0.5247454689261776,0.1292395836622172,12696.264366218391
453,370823,0.6391371717961233,0.4860679580697228,0.909490105747156,0.865785975980526,0.9128119273509396,0.3375896619364916,0.3541043896738405,0.9124874194291676,0.1349432495137019,0.1951795448912583,0.7853577117242079,0.2312426125206808,0.4448807022332055,0.4985267529439446,0.1511757489724029,0.4573601521934753,0.5650740719021305,0.3612416613451951,0.9469382629810504,0.4665040851681655,0.4626351679128619,0.995926957733435,0.9650917810057916,0.6777851337938304,0.3692079898070056,0.6934150120880289,0.8059059285943796,0.5691295351904838,0.5891174941631899,0.3956551971557094,0.3100170751567762,0.5534526465922237,0.3387794468369,0.9315304356512422,0.1282686497542142,0.6978438043211289,0.722061960141928,0.8134218496302386,0.4023239489765859,0.6623570429929513,0.7593091021206178,0.6759816934385139,0.0871709593828749,0.6412133756855377,0.1595586419875538,0.2251128823302166,0.0994683045892021,0.5594577368280766,0.8152656945935078,0.2547451106265775,0.3481283480952716,0.628984975963614,0.1493200234242744,0.9791831244084978,0.324693746940033,0.4501049746519728,0.2733121925065999,0.8234095946057478,0.6833357261612122,0.4152763479836571,0.237515594259646,11327.851950146713
454,370824,0.6343931235284167,0.9914851637336948,0.2513894268110937,0.1049989938525971,0.5688884376102488,0.8362173431411373,0.4538349731440975,0.293299873327115,0.7178315244471251,0.0970255699150369,0.7482267142717367,0.5529512928570548,0.8984993591627481,0.9065018435030476,0.9372864264927668,0.6786098320761215,0.1138085782257664,0.9287552724276176,0.8249706544417801,0.1875085418819091,0.9683306099280026,0.1756359181962698,0.5616237027014056,0.5742443879714387,0.6561871206645021,0.959311940073801,0.6779880696775468,0.8231420456218204,0.2104433025784238,0.712525189509913,0.4253753376954091,0.2289465317185098,0.4182527233497449,0.709124152755895,0.6255091533635666,0.7522484485449794,0.4923274481673122,0.0317689917257721,0.0755992268519114,0.6916967018465835,0.9457625441774228,0.1978925425474188,0.3564703245045513,0.6389235914887108,0.4759952554473278,0.2151179918833893,0.0451562015260199,0.2673255757984102,0.9688870419273212,0.4610491843449809,0.0427807913920813,0.6087324605465445,0.6513054481914,0.5791221489992633,0.8258359855162287,0.8773238340053242,0.4253181044884656,0.2538314546269439,0.5829349088756207,0.7771436393433663,0.5190608896913117,10925.195980336297
455,370825,0.8088008185947718,0.3021937047744971,0.4412398328623597,0.1468344637631783,0.9908249840334634,0.813728239475055,0.7519450278284635,0.666892901997575,0.4687869661509243,0.42567615015821,0.0207080501797525,0.0142325440350831,0.0264824924911951,0.6600630623584307,0.6573927577419577,0.6576306946661169,0.6337417219298466,0.2846350361099108,0.7969882926955476,0.1150075989348518,0.1509181177896164,0.5011901761734098,0.6585782903522965,0.3579290772255908,0.877291684687776,0.2662033318971674,0.1131496498772561,0.7242568127980467,0.7137769212783026,0.106223799359155,0.3785513384502753,0.2619804694933045,0.4443422119084243,0.0481983375273303,0.7254736920902264,0.5433885160091876,0.041020077370117,0.1221785100109601,0.7730633050414312,0.8682515371919417,0.6368560931353263,0.4243102709642401,0.5075047197979244,0.9843323675033588,0.5638900054383768,0.5686399963224797,0.2929925527341467,0.4414200554463294,0.2928351471122618,0.5078165165697888,0.1364557630893905,0.6049336120516744,0.2100460479254668,0.0817083160712682,0.9792211737652624,0.6339897676608017,0.3117265364209122,0.2573668654830671,0.1954413210731244,0.708832908941204,0.4350254245750282,11283.075362743124
456,370826,0.066978275040899,0.8468313626366875,0.8720995494091918,0.3556676245251531,0.4534981430014879,0.0580813982843353,0.6352502057151396,0.9719337665967884,0.7018281010831726,0.5241626692396484,0.3238591802693674,0.0852657696653998,0.3320322236038742,0.7067876797224797,0.4147710670622088,0.6334929183788116,0.3832615131741244,0.32369867081284,0.5948126265891966,0.334371556575203,0.3038457893434989,0.8804580351798569,0.9756993273619952,0.3334016993824681,0.4284033805634763,0.5234967358630379,0.3135376274654913,0.5654175636893701,0.7910908737085616,0.7092050130974469,0.3501156420727538,0.858792412453989,0.3649939579965369,0.5436634243135484,0.2710529056033285,0.130827460617002,0.1398414302178371,0.0391434890579897,0.5909629696279575,0.9638419333477924,0.4722353948418575,0.538901374935976,0.6367816524245136,0.7347145556785756,0.5343455612670043,0.467003772749325,0.1318254067798056,0.319036922573185,0.4261295257305956,0.1207804304760934,0.3244440637282734,0.4141218003399983,0.8140790229074876,0.7670526960065599,0.5386905210291016,0.1893567791361307,0.0397854707047501,0.5117482481362308,0.6732307700834358,0.0501026579869998,0.9349004968588543,11808.006311714717
457,370827,0.1541273271937617,0.9445945029986682,0.9517953568958968,0.0268235662763129,0.3212326303942308,0.383840024872342,0.549916073705351,0.3257677502309195,0.456298146259358,0.110346181156932,0.180945741770931,0.187941627074537,0.635434588075975,0.7815669179330245,0.0748871393485379,0.9517361470134212,0.5885903288266027,0.8466364716355522,0.2805931716897282,0.0385796708940063,0.7200732863554326,0.7666963239201012,0.9064250414794488,0.2288662080182933,0.5200327027120395,0.9634888700748638,0.2582286096621349,0.0375613825392752,0.7587727673927828,0.6986832797961865,0.0615859669074878,0.9001438614547687,0.5123138874037868,0.4424181616489814,0.1914464163927989,0.8498077782132232,0.0325316532007009,0.12548799498475,0.6923319287274775,0.80714105358245,0.872980163270064,0.7041237251036179,0.584045277311959,0.8521539732999752,0.7987628354039632,0.6272557970013074,0.1244803959162303,0.2664580818396265,0.8096714193938824,0.8826659307411178,0.1515883095653786,0.4693928569100344,0.6700022830385794,0.6923519802083357,0.579774925133316,0.3665835309546528,0.8495848170957152,0.0694291630960616,0.6699089572831677,0.4658927845218474,0.2215560913422982,11382.651333370559
458,370828,0.3461103813367914,0.3735853850878287,0.9762397082174232,0.0735697158398082,0.0112016367015706,0.7588482625169684,0.9358072888327348,0.5317217060177313,0.4978488426483239,0.3330792062386503,0.8689086409688397,0.3649609012514156,0.6133345223761277,0.6010976896739927,0.463517538447915,0.648629039050529,0.0256945009714012,0.4492801705803736,0.4419272140294591,0.512197184128765,0.9098059561222744,0.9551448574557768,0.2293244748972077,0.4339001466092521,0.1481686580281176,0.5961739083486083,0.016745383618924,0.5972166529930021,0.2991624503767968,0.0599710525639995,0.5051912706942987,0.2130936334060588,0.4555749907223112,0.725484692837696,0.9741579390725394,0.1122914474402467,0.8951294642345511,0.870378651950216,0.4346462819735703,0.1255218191129921,0.3349950243823375,0.5071114374154011,0.7744580795255337,0.6044603093489932,0.4884953380766866,0.2970932775613731,0.5654338472219324,0.1316830286033579,0.3858011164484124,0.5814163977567721,0.4472228879903548,0.7635822155558365,0.5254510495525674,0.0002637453370009,0.6766129564391753,0.5306119406274016,0.9504275646053162,0.6651960156233155,0.155815300950694,0.4162501386732611,0.3437337675399297,12148.479861577394
459,370829,0.8259530983291704,0.9956558460515376,0.3269085046468678,0.3319758130301032,0.8001407656751216,0.6146612418699374,0.3284079782455786,0.238757922450132,0.1195685650098643,0.6103548948309335,0.5187372799903553,0.6154964924697031,0.2062704412672425,0.6741561162444432,0.1060201845351718,0.8645564079322701,0.5150140942907081,0.2072047430522285,0.4897082475572935,0.8545494779846876,0.5385851079547005,0.6499088004465278,0.0902270194326378,0.5435913385302686,0.3131705351164106,0.2053507085220867,0.5134203776022492,0.5602921503959196,0.6681461393724764,0.0360811373753539,0.7138647275423871,0.0290549034448605,0.0799955186526883,0.1404651071436154,0.3713941391258267,0.5450822330208713,0.7057452173346376,0.2883171244178687,0.3374289406337069,0.6342592163866827,0.0202886572515787,0.7802441502787668,0.559100304858221,0.1278898620132098,0.7742294903389706,0.000191844738501,0.3600321280729004,0.0190208581837363,0.3725273664929321,0.3907443341428792,0.924607288056746,0.9660482583635528,0.7362001810703072,0.2075546576208772,0.0265225283816368,0.2263065229431302,0.2544214479907244,0.8935825445128975,0.795038068080791,0.9178855137468502,0.2466901995364649,13474.539494550541
460,370830,0.4321007615025596,0.7608729639121066,0.9593905279521798,0.6486551428896042,0.3948167360559542,0.7355317016720047,0.4623078849552438,0.9660602782790042,0.5737724456242248,0.8040590275574103,0.7468885169352145,0.0250619696948258,0.6301238856681932,0.8303846830671827,0.4168823320583652,0.624904750743959,0.2273954299718531,0.762728529555615,0.2863081708508555,0.0739918375589005,0.977531987954176,0.8084602082842891,0.8901243494034241,0.8414828567573001,0.0103575114775789,0.118058211412495,0.430385012399829,0.4708746843795229,0.656986446626532,0.975024130717312,0.3561540491389116,0.7410316891441805,0.2707919795601257,0.1538226066917769,0.8742214558849877,0.9839848047836002,0.5693063991921711,0.6147732562203512,0.1036197986022571,0.2097668221454124,0.3662626717473056,0.4930889862652916,0.986881671249616,0.2232273435722639,0.2865600016377162,0.0169647024109043,0.0614644847684026,0.3054865632345903,0.7383365140158283,0.3329905318924638,0.9147546831858604,0.6960954244430477,0.1190953013893734,0.7575576143675631,0.8681254857398664,0.47345376242734,0.4469652760057447,0.1003231801633965,0.010017337848823,0.9636567845565264,0.7431594858966463,12367.823693787677
461,370831,0.1100657937902476,0.8342905538108261,0.3697642571244325,0.6908195214617947,0.9473567164845436,0.5096624689171763,0.6078973671696019,0.5473130555476569,0.3810427548559439,0.3531170058882871,0.1307259792923022,0.684305893281162,0.1682976805211444,0.0936298637919868,0.0199116881148833,0.276815175490594,0.6444448348240599,0.0777288306222289,0.0261006293149024,0.3192459408984867,0.4086197517420917,0.377745328987714,0.2833786697061918,0.8677659479314378,0.1467081038556622,0.2555080420212363,0.8229293046475639,0.1519458926887037,0.7778309285715344,0.7352323038514788,0.9436231993241376,0.1498257735780069,0.6686776697798412,0.2442967924673007,0.9612160038468068,0.7042685372788656,0.3562058515487402,0.3774149987114192,0.0351729639023255,0.1796254500951739,0.0622668131360754,0.1852772918306909,0.6341614372823017,0.0053747856081333,0.6892861123887539,0.009722777076911,0.4882214777869193,0.2145758242579677,0.3821866562314052,0.2914546209366926,0.0873383761567655,0.6034443378152391,0.5963569869643582,0.6718917252258277,0.2929154116516889,0.3286338220400083,0.3301980267108112,0.3344084821668197,0.3172893208580323,0.529095002313314,0.2266491163304567,15378.237451070758
462,370832,0.9271068077620184,0.8877319921056048,0.8435198558261584,0.5261853568086169,0.3763293943924859,0.750862977555691,0.612074760306728,0.3726444413183489,0.6008676644856564,0.2317853009687792,0.6526679786482052,0.1551548299482631,0.0140113909444566,0.983272184880396,0.1524218842277721,0.576038162064471,0.8628948078319891,0.5880410614556659,0.1432935464691702,0.623403552155008,0.3902324324984916,0.6699425618386858,0.819427692873712,0.4097244919870534,0.2658055716386007,0.9746249063564328,0.1688723138469052,0.2500309072324507,0.6396620503825147,0.8718225592012325,0.5232906333645702,0.0613052085541039,0.7902987004868729,0.6869663930804517,0.514995086366441,0.6786160451261046,0.5931849937651466,0.4486759172684849,0.7346420613051124,0.1227555092993577,0.6828356152408773,0.9675717298275672,0.249929070505378,0.0503474017945271,0.7140655075839659,0.3110997007810556,0.7983837258136538,0.9223633893044751,0.9006829699199296,0.7313832738459455,0.5853416312716291,0.3423732172823403,0.3379593721573761,0.5677438414586944,0.2329146517445955,0.9206752333148264,0.1479549801088478,0.2349317411566671,0.5395726780858566,0.4289146352984226,0.4361330077660688,11309.695479784406
463,370833,0.3499380744828099,0.3409752829202047,0.161794764753199,0.9743515674480964,0.3397990287343231,0.2381382114844997,0.5319484845155749,0.3650827212518026,0.6608030088998889,0.5456629671942973,0.6182721383795063,0.5293349220315292,0.4132124985287431,0.3339226276845727,0.2775965649516039,0.5466065446964532,0.4533067819707103,0.8905955543232925,0.8053017021595937,0.310725019890219,0.1461994801713103,0.1051790531626444,0.0362446028472018,0.2669044955525572,0.7109715696982338,0.3622994952686489,0.3829732372894371,0.065286844608562,0.3542287604211707,0.5650735109205243,0.8753349679323817,0.9290430908315652,0.6576155678714641,0.9157706111168844,0.2945878285619231,0.7156436115801394,0.3473223191091067,0.8997186600526924,0.6533902790764229,0.1049176057027228,0.7463025025375781,0.3652026655165108,0.3592252152612745,0.0440451136536512,0.5064113218332061,0.3215261026176201,0.3789314573563607,0.4696892832014891,0.0082246599621283,0.7351464888997349,0.8587799208968317,0.572403895892173,0.1876783305083744,0.3081522395295621,0.5193129094843112,0.9919217618565052,0.033126661996683,0.98316700002686,0.207222552230975,0.6377013657673608,0.4224883474095991,11930.121820897146
464,370834,0.8366462310288492,0.5379025625595912,0.9147006810982088,0.0488564374723959,0.0735748654338929,0.0750747979932607,0.4447747076290018,0.7829065152435696,0.4071431580521622,0.3357225606331805,0.1727282065749448,0.4979512106858704,0.6769455553795445,0.0767316533274145,0.2935659968830693,0.5600261851734186,0.477639100137077,0.432065792446887,0.3385998348280732,0.1522321101907216,0.9734817085494522,0.2383294310800885,0.5336210064626973,0.9320021479430702,0.0533042425399601,0.3121199282618553,0.6959752305541589,0.6478030084739219,0.3890651006877422,0.2315264450468612,0.7197005981478002,0.5790726500181692,0.2918772977753006,0.0032591664118262,0.4918915305414602,0.8049774779191505,0.5308826901838353,0.6912855717399179,0.9052149993574216,0.6132103361070299,0.9609416748154542,0.2618301230763716,0.7784324834315202,0.4488468743447373,0.3950512041211197,0.0425496835858539,0.6811112545622878,0.7175261530044308,0.0921951597787201,0.6529599003162323,0.9939296762164582,0.6408745583093239,0.1069787361958693,0.8838661691954598,0.7799526411464154,0.8790706514330602,0.2456408222768752,0.2831812870204469,0.6718656637820645,0.5590188840328869,0.414664157652145,12312.29406415975
465,370835,0.2404975491376051,0.2150237359542688,0.708696793315169,0.1967946035816487,0.6838975350681635,0.822171233302035,0.9100763543511532,0.3997009923844603,0.7762801286394503,0.0966891834091197,0.1129920971080136,0.6454536428884375,0.2780524735157826,0.081964084047338,0.5647157585666278,0.857167214920061,0.2927465050082801,0.7157713522055532,0.6677563452492536,0.942198306208124,0.1107820307058125,0.4490289597360728,0.3220040485308709,0.1712128675912013,0.9905908038788104,0.90958323926842,0.188918673033546,0.2214681411981899,0.061186189565388,0.4102630093138454,0.3944934486951838,0.00052214336898,0.9270647915086216,0.6292016306689548,0.5228708901689081,0.1971286562761171,0.0944972837022629,0.2452530195190332,0.0639842120563438,0.6197174930963191,0.6267601644091719,0.4757653551829005,0.9272590269864528,0.3334693878022895,0.1729786866212655,0.639441186680855,0.6106517861586112,0.3540319324645185,0.9826111649117888,0.5365863129359433,0.9765252020338314,0.8157325282574984,0.9861078141136754,0.1881797502357702,0.3038515502416375,0.4118602344790198,0.0449588700687495,0.9445163762885974,0.2639251443686694,0.9495815936040845,0.1076526110827311,13103.911519350359
466,370836,0.2778120522423475,0.9991430196501068,0.372497716149487,0.5897353750710755,0.7715977365543317,0.7106566632318242,0.2997483635519815,0.3881870299475915,0.3831806201697208,0.3628560087062553,0.991235664780338,0.0990847338646018,0.8503525412783234,0.8835411487602961,0.0249157692359899,0.3450106958980267,0.7729943671997153,0.63257905668996,0.1596689484017303,0.6150623911903215,0.6837218636144539,0.1620383813607396,0.9974652249912116,0.2056826288499947,0.5773726143750809,0.4515289509687944,0.91420606670072,0.3733106853311619,0.664595833148237,0.1631813541970107,0.1204442351543632,0.2600454875099541,0.9493175255957292,0.1345870551558066,0.1489268629135134,0.268243041617356,0.6967139833218284,0.8661260097646493,0.9958648977920824,0.7786547152886018,0.9214321119765372,0.0618221010239039,0.3804406160185481,0.3437817438396825,0.1831156524077953,0.581876438388725,0.7883572842445014,0.3705489120226978,0.056957314796095,0.9853400562772576,0.121521632486164,0.1775417014981277,0.4388424098328189,0.484098686283479,0.268944335623241,0.0798027325441367,0.5000788087963529,0.7294994364841889,0.9410190486949224,0.5254885328736901,0.9640487164509624,11998.395714760432
467,370837,0.4364638801129267,0.5020466807153863,0.8735295876017298,0.293799899402843,0.7890180604317614,0.824007330106724,0.5471627352366977,0.901956032266389,0.9071535818261562,0.5970000400584681,0.294079619284788,0.6910959153535027,0.4899280088752126,0.8790800495107074,0.0622374022912169,0.8978152912367537,0.6497792779774189,0.7277740139259246,0.6910850131970008,0.2942446424244047,0.3524482419508262,0.5765825952311918,0.7934578293722719,0.4347065086343357,0.0159605764775356,0.7212491976759389,0.9436760735980304,0.9451116405054616,0.8197443437616848,0.1769017996108758,0.9856895375495476,0.4139137179572846,0.8447877765509068,0.6942281600585306,0.8172613292455416,0.2056535104021156,0.998900515591778,0.2380036059035106,0.6834668296297988,0.705816642011121,0.0706685246521289,0.7072254413518149,0.3522880590258506,0.4687182962874351,0.2846078963343718,0.082730712279152,0.8486356088356685,0.6109632470083781,0.2260195678466817,0.05568309059707,0.3605433236336307,0.8479721667942689,0.776498353226665,0.910134846988078,0.7088490554195178,0.8602634270321365,0.4557694467471279,0.3005337086459086,0.1560138711131558,0.0031724582532186,0.9015378360583924,12092.177937462642
