Country,Strategy_id,Strategy,Sector,Direct_Jobs,Indirect_Jobs,Total_Jobs
UGA,3030,"SCOE: Switch to electricity for heat using heat pumps, electric stoves, etc. with renewable energy production",Maintenance and Repair,0.00,0.01,0.01
UGA,3030,"SCOE: Switch to electricity for heat using heat pumps, electric stoves, etc. with renewable energy production",Metal Products,0.03,0.06,0.10
UGA,3030,"SCOE: Switch to electricity for heat using heat pumps, electric stoves, etc. with renewable energy production",Mining and Quarrying,0.00,0.03,0.04
UGA,3030,"SCOE: Switch to electricity for heat using heat pumps, electric stoves, etc. with renewable energy production",Other Manufacturing,0.00,0.01,0.01
UGA,3030,"SCOE: Switch to electricity for heat using heat pumps, electric stoves, etc. with renewable energy production",Others,0.00,0.00,0.00
UGA,3030,"SCOE: Switch to electricity for heat using heat pumps, electric stoves, etc. with renewable energy production","Petroleum, Chemical and Non-Metallic Mineral Products",0.12,0.06,0.18
UGA,3030,"SCOE: Switch to electricity for heat using heat pumps, electric stoves, etc. with renewable energy production",Post and Telecommunications,0.23,0.05,0.28
UGA,3030,"SCOE: Switch to electricity for heat using heat pumps, electric stoves, etc. with renewable energy production",Private Households,0.00,0.00,0.00
UGA,3030,"SCOE: Switch to electricity for heat using heat pumps, electric stoves, etc. with renewable energy production",Public Administration,0.02,0.00,0.02
UGA,3030,"SCOE: Switch to electricity for heat using heat pumps, electric stoves, etc. with renewable energy production",Re-export & Re-import,0.00,0.00,0.00
UGA,3030,"SCOE: Switch to electricity for heat using heat pumps, electric stoves, etc. with renewable energy production",Recycling,0.00,0.00,0.00
UGA,3030,"SCOE: Switch to electricity for heat using heat pumps, electric stoves, etc. with renewable energy production",Retail Trade,0.00,0.18,0.18
UGA,3030,"SCOE: Switch to electricity for heat using heat pumps, electric stoves, etc. with renewable energy production",Textiles and Wearing Apparel,0.00,0.00,0.00
UGA,3030,"SCOE: Switch to electricity for heat using heat pumps, electric stoves, etc. with renewable energy production",Transport,0.09,0.06,0.16
UGA,3030,"SCOE: Switch to electricity for heat using heat pumps, electric stoves, etc. with renewable energy production",Transport Equipment,0.00,0.01,0.01
UGA,3030,"SCOE: Switch to electricity for heat using heat pumps, electric stoves, etc. with renewable energy production",Wholesale Trade,0.00,0.29,0.29
UGA,3030,"SCOE: Switch to electricity for heat using heat pumps, electric stoves, etc. with renewable energy production",Wood and Paper,0.00,0.04,0.04
BGR,3035,TRNS: Electrify light duty road transport,Agriculture,0.00,2.43,2.43
BGR,3035,TRNS: Electrify light duty road transport,Construction,26.66,105.36,132.03
BGR,3035,TRNS: Electrify light duty road transport,"Education, Health and Other Services",0.00,49.99,49.99
BGR,3035,TRNS: Electrify light duty road transport,Electrical and Machinery,943.82,37.38,981.20
BGR,3035,TRNS: Electrify light duty road transport,"Electricity, Gas and Water",12.97,21.65,34.62
BGR,3035,TRNS: Electrify light duty road transport,Financial Intermediation and Business Activities,20.36,438.26,458.62
BGR,3035,TRNS: Electrify light duty road transport,Fishing,0.00,1.96,1.96
BGR,3035,TRNS: Electrify light duty road transport,Food & Beverages,0.00,2.22,2.22
BGR,3035,TRNS: Electrify light duty road transport,Hotels and Restaurants,0.00,50.38,50.38
BGR,3035,TRNS: Electrify light duty road transport,Maintenance and Repair,0.00,9.27,9.27
BGR,3035,TRNS: Electrify light duty road transport,Metal Products,266.89,34.93,301.82
BGR,3035,TRNS: Electrify light duty road transport,Mining and Quarrying,8.36,4.52,12.88
BGR,3035,TRNS: Electrify light duty road transport,Other Manufacturing,276.31,7.27,283.58
BGR,3035,TRNS: Electrify light duty road transport,Others,0.00,7.86,7.86
BGR,3035,TRNS: Electrify light duty road transport,"Petroleum, Chemical and Non-Metallic Mineral Products",28.15,40.91,69.06
BGR,3035,TRNS: Electrify light duty road transport,Post and Telecommunications,0.00,71.83,71.83
BGR,3035,TRNS: Electrify light duty road transport,Private Households,0.00,0.02,0.02
BGR,3035,TRNS: Electrify light duty road transport,Public Administration,0.00,4.73,4.73
BGR,3035,TRNS: Electrify light duty road transport,Re-export & Re-import,0.00,0.00,0.00
BGR,3035,TRNS: Electrify light duty road transport,Recycling,0.00,1.42,1.42
BGR,3035,TRNS: Electrify light duty road transport,Retail Trade,0.00,66.32,66.32
BGR,3035,TRNS: Electrify light duty road transport,Textiles and Wearing Apparel,0.00,1.14,1.14
BGR,3035,TRNS: Electrify light duty road transport,Transport,0.00,89.37,89.37
BGR,3035,TRNS: Electrify light duty road transport,Transport Equipment,0.00,24.07,24.07
BGR,3035,TRNS: Electrify light duty road transport,Wholesale Trade,0.00,357.00,357.00
BGR,3035,TRNS: Electrify light duty road transport,Wood and Paper,0.00,56.24,56.24
BLZ,3035,TRNS: Electrify light duty road transport,Agriculture,14.45,1.41,15.86
BLZ,3035,TRNS: Electrify light duty road transport,Construction,23.90,9.18,33.08
BLZ,3035,TRNS: Electrify light duty road transport,"Education, Health and Other Services",0.00,10.56,10.56
BLZ,3035,TRNS: Electrify light duty road transport,Electrical and Machinery,856.10,8.12,864.23
BLZ,3035,TRNS: Electrify light duty road transport,"Electricity, Gas and Water",0.00,20.48,20.48
BLZ,3035,TRNS: Electrify light duty road transport,Financial Intermediation and Business Activities,0.00,193.24,193.24
BLZ,3035,TRNS: Electrify light duty road transport,Fishing,0.00,0.83,0.83
BLZ,3035,TRNS: Electrify light duty road transport,Food & Beverages,0.00,0.21,0.21
BLZ,3035,TRNS: Electrify light duty road transport,Hotels and Restaurants,0.00,7.64,7.64
BLZ,3035,TRNS: Electrify light duty road transport,Maintenance and Repair,0.00,1.35,1.35
BLZ,3035,TRNS: Electrify light duty road transport,Metal Products,300.09,29.44,329.53
BLZ,3035,TRNS: Electrify light duty road transport,Mining and Quarrying,0.00,12.63,12.63
BLZ,3035,TRNS: Electrify light duty road transport,Other Manufacturing,232.66,0.99,233.65
BLZ,3035,TRNS: Electrify light duty road transport,Others,0.00,1.45,1.45
BLZ,3035,TRNS: Electrify light duty road transport,"Petroleum, Chemical and Non-Metallic Mineral Products",50.45,18.36,68.81
BLZ,3035,TRNS: Electrify light duty road transport,Post and Telecommunications,20.89,19.47,40.36
BLZ,3035,TRNS: Electrify light duty road transport,Private Households,0.00,0.00,0.00
BLZ,3035,TRNS: Electrify light duty road transport,Public Administration,0.00,0.44,0.44
BLZ,3035,TRNS: Electrify light duty road transport,Re-export & Re-import,0.00,0.00,0.00
BLZ,3035,TRNS: Electrify light duty road transport,Recycling,0.00,0.11,0.11
BLZ,3035,TRNS: Electrify light duty road transport,Retail Trade,0.00,17.81,17.81
BLZ,3035,TRNS: Electrify light duty road transport,Textiles and Wearing Apparel,0.00,1.68,1.68
BLZ,3035,TRNS: Electrify light duty road transport,Transport,79.05,58.12,137.17
BLZ,3035,TRNS: Electrify light duty road transport,Transport Equipment,0.00,2.40,2.40
BLZ,3035,TRNS: Electrify light duty road transport,Wholesale Trade,0.00,169.87,169.87
BLZ,3035,TRNS: Electrify light duty road transport,Wood and Paper,0.00,10.10,10.10
EGY,3035,TRNS: Electrify light duty road transport,Agriculture,0.00,16.71,16.71
EGY,3035,TRNS: Electrify light duty road transport,Construction,0.00,230.55,230.55
EGY,3035,TRNS: Electrify light duty road transport,"Education, Health and Other Services",0.00,104.97,104.97
EGY,3035,TRNS: Electrify light duty road transport,Electrical and Machinery,6138.82,334.44,6473.27
EGY,3035,TRNS: Electrify light duty road transport,"Electricity, Gas and Water",0.00,85.58,85.58
EGY,3035,TRNS: Electrify light duty road transport,Financial Intermediation and Business Activities,0.00,1322.00,1322.00
EGY,3035,TRNS: Electrify light duty road transport,Fishing,0.00,5.86,5.86
EGY,3035,TRNS: Electrify light duty road transport,Food & Beverages,0.00,7.84,7.84
EGY,3035,TRNS: Electrify light duty road transport,Hotels and Restaurants,0.00,54.07,54.07
EGY,3035,TRNS: Electrify light duty road transport,Maintenance and Repair,0.00,19.74,19.74
EGY,3035,TRNS: Electrify light duty road transport,Metal Products,1966.83,707.25,2674.08
EGY,3035,TRNS: Electrify light duty road transport,Mining and Quarrying,0.00,18.43,18.43
EGY,3035,TRNS: Electrify light duty road transport,Other Manufacturing,1685.58,36.39,1721.97
EGY,3035,TRNS: Electrify light duty road transport,Others,0.00,12.00,12.00
EGY,3035,TRNS: Electrify light duty road transport,"Petroleum, Chemical and Non-Metallic Mineral Products",372.62,318.84,691.46
EGY,3035,TRNS: Electrify light duty road transport,Post and Telecommunications,0.00,272.40,272.40
EGY,3035,TRNS: Electrify light duty road transport,Private Households,0.00,0.02,0.02
EGY,3035,TRNS: Electrify light duty road transport,Public Administration,0.00,15.28,15.28
EGY,3035,TRNS: Electrify light duty road transport,Re-export & Re-import,0.00,0.00,0.00
EGY,3035,TRNS: Electrify light duty road transport,Recycling,0.00,4.85,4.85
EGY,3035,TRNS: Electrify light duty road transport,Retail Trade,0.00,81.47,81.47
EGY,3035,TRNS: Electrify light duty road transport,Textiles and Wearing Apparel,0.00,12.13,12.13
EGY,3035,TRNS: Electrify light duty road transport,Transport,354.68,359.19,713.87
EGY,3035,TRNS: Electrify light duty road transport,Transport Equipment,0.00,117.95,117.95
EGY,3035,TRNS: Electrify light duty road transport,Wholesale Trade,0.00,1247.86,1247.86
EGY,3035,TRNS: Electrify light duty road transport,Wood and Paper,0.00,362.29,362.29
LBY,3035,TRNS: Electrify light duty road transport,Agriculture,0.00,24.80,24.80
LBY,3035,TRNS: Electrify light duty road transport,Construction,0.00,84.79,84.79
LBY,3035,TRNS: Electrify light duty road transport,"Education, Health and Other Services",0.00,151.72,151.72
LBY,3035,TRNS: Electrify light duty road transport,Electrical and Machinery,1251.80,84.97,1336.77
LBY,3035,TRNS: Electrify light duty road transport,"Electricity, Gas and Water",0.00,299.84,299.84
LBY,3035,TRNS: Electrify light duty road transport,Financial Intermediation and Business Activities,0.00,927.48,927.48
LBY,3035,TRNS: Electrify light duty road transport,Fishing,0.00,4.54,4.54
LBY,3035,TRNS: Electrify light duty road transport,Food & Beverages,0.00,12.42,12.42
LBY,3035,TRNS: Electrify light duty road transport,Hotels and Restaurants,0.00,60.28,60.28
LBY,3035,TRNS: Electrify light duty road transport,Maintenance and Repair,0.00,18.14,18.14
LBY,3035,TRNS: Electrify light duty road transport,Metal Products,311.08,121.43,432.51
LBY,3035,TRNS: Electrify light duty road transport,Mining and Quarrying,0.00,10.87,10.87
LBY,3035,TRNS: Electrify light duty road transport,Other Manufacturing,301.98,12.85,314.83
LBY,3035,TRNS: Electrify light duty road transport,Others,0.00,3.53,3.53
LBY,3035,TRNS: Electrify light duty road transport,"Petroleum, Chemical and Non-Metallic Mineral Products",69.31,69.53,138.84
LBY,3035,TRNS: Electrify light duty road transport,Post and Telecommunications,0.00,164.72,164.72
LBY,3035,TRNS: Electrify light duty road transport,Private Households,0.00,0.04,0.04
LBY,3035,TRNS: Electrify light duty road transport,Public Administration,0.00,6.34,6.34
LBY,3035,TRNS: Electrify light duty road transport,Re-export & Re-import,0.00,0.00,0.00
LBY,3035,TRNS: Electrify light duty road transport,Recycling,0.00,1.10,1.10
LBY,3035,TRNS: Electrify light duty road transport,Retail Trade,0.00,143.11,143.11
LBY,3035,TRNS: Electrify light duty road transport,Textiles and Wearing Apparel,0.00,14.37,14.37
LBY,3035,TRNS: Electrify light duty road transport,Transport,97.52,174.84,272.36
LBY,3035,TRNS: Electrify light duty road transport,Transport Equipment,0.00,28.91,28.91
LBY,3035,TRNS: Electrify light duty road transport,Wholesale Trade,0.00,765.37,765.37
LBY,3035,TRNS: Electrify light duty road transport,Wood and Paper,0.00,86.29,86.29
MAR,3035,TRNS: Electrify light duty road transport,Agriculture,0.00,128.40,128.40
MAR,3035,TRNS: Electrify light duty road transport,Construction,348.54,189.00,537.54
MAR,3035,TRNS: Electrify light duty road transport,"Education, Health and Other Services",0.00,58.26,58.26
MAR,3035,TRNS: Electrify light duty road transport,Electrical and Machinery,7606.46,176.67,7783.13
MAR,3035,TRNS: Electrify light duty road transport,"Electricity, Gas and Water",0.00,310.89,310.89
MAR,3035,TRNS: Electrify light duty road transport,Financial Intermediation and Business Activities,0.00,991.74,991.74
MAR,3035,TRNS: Electrify light duty road transport,Fishing,0.00,19.16,19.16
MAR,3035,TRNS: Electrify light duty road transport,Food & Beverages,0.00,5.06,5.06
MAR,3035,TRNS: Electrify light duty road transport,Hotels and Restaurants,0.00,123.82,123.82
MAR,3035,TRNS: Electrify light duty road transport,Maintenance and Repair,0.00,28.74,28.74
MAR,3035,TRNS: Electrify light duty road transport,Metal Products,2875.78,1116.48,3992.26
MAR,3035,TRNS: Electrify light duty road transport,Mining and Quarrying,0.00,65.22,65.22
MAR,3035,TRNS: Electrify light duty road transport,Other Manufacturing,2300.17,56.32,2356.49
MAR,3035,TRNS: Electrify light duty road transport,Others,0.00,9.41,9.41
MAR,3035,TRNS: Electrify light duty road transport,"Petroleum, Chemical and Non-Metallic Mineral Products",90.55,611.61,702.16
MAR,3035,TRNS: Electrify light duty road transport,Post and Telecommunications,42.39,95.23,137.62
MAR,3035,TRNS: Electrify light duty road transport,Private Households,0.00,0.02,0.02
MAR,3035,TRNS: Electrify light duty road transport,Public Administration,0.00,4.33,4.33
MAR,3035,TRNS: Electrify light duty road transport,Re-export & Re-import,0.00,0.00,0.00
MAR,3035,TRNS: Electrify light duty road transport,Recycling,0.00,7.32,7.32
MAR,3035,TRNS: Electrify light duty road transport,Retail Trade,0.00,183.04,183.04
MAR,3035,TRNS: Electrify light duty road transport,Textiles and Wearing Apparel,0.00,6.99,6.99
MAR,3035,TRNS: Electrify light duty road transport,Transport,163.29,615.20,778.49
MAR,3035,TRNS: Electrify light duty road transport,Transport Equipment,0.00,151.77,151.77
MAR,3035,TRNS: Electrify light duty road transport,Wholesale Trade,0.00,1764.23,1764.23
MAR,3035,TRNS: Electrify light duty road transport,Wood and Paper,0.00,563.55,563.55
MEX,3035,TRNS: Electrify light duty road transport,Agriculture,0.00,16.94,16.94
MEX,3035,TRNS: Electrify light duty road transport,Construction,113.41,21.03,134.44
MEX,3035,TRNS: Electrify light duty road transport,"Education, Health and Other Services",0.00,82.09,82.09
MEX,3035,TRNS: Electrify light duty road transport,Electrical and Machinery,2321.76,6.07,2327.83
MEX,3035,TRNS: Electrify light duty road transport,"Electricity, Gas and Water",0.00,203.64,203.64
MEX,3035,TRNS: Electrify light duty road transport,Financial Intermediation and Business Activities,0.00,455.37,455.37
MEX,3035,TRNS: Electrify light duty road transport,Fishing,0.00,0.20,0.20
MEX,3035,TRNS: Electrify light duty road transport,Food & Beverages,0.00,6.90,6.90
MEX,3035,TRNS: Electrify light duty road transport,Hotels and Restaurants,0.00,106.51,106.51
MEX,3035,TRNS: Electrify light duty road transport,Maintenance and Repair,0.00,43.93,43.93
MEX,3035,TRNS: Electrify light duty road transport,Metal Products,963.48,202.08,1165.56
MEX,3035,TRNS: Electrify light duty road transport,Mining and Quarrying,0.00,155.04,155.04
MEX,3035,TRNS: Electrify light duty road transport,Other Manufacturing,1341.31,8.63,1349.95
MEX,3035,TRNS: Electrify light duty road transport,Others,0.00,0.00,0.00
MEX,3035,TRNS: Electrify light duty road transport,"Petroleum, Chemical and Non-Metallic Mineral Products",281.31,190.82,472.13
MEX,3035,TRNS: Electrify light duty road transport,Post and Telecommunications,61.36,48.67,110.03
MEX,3035,TRNS: Electrify light duty road transport,Private Households,0.00,0.00,0.00
MEX,3035,TRNS: Electrify light duty road transport,Public Administration,0.00,9.26,9.26
MEX,3035,TRNS: Electrify light duty road transport,Re-export & Re-import,0.00,0.00,0.00
MEX,3035,TRNS: Electrify light duty road transport,Recycling,0.00,4.61,4.61
MEX,3035,TRNS: Electrify light duty road transport,Retail Trade,0.00,1431.07,1431.07
MEX,3035,TRNS: Electrify light duty road transport,Textiles and Wearing Apparel,0.00,42.38,42.38
MEX,3035,TRNS: Electrify light duty road transport,Transport,146.38,128.03,274.41
MEX,3035,TRNS: Electrify light duty road transport,Transport Equipment,0.00,8.12,8.12
MEX,3035,TRNS: Electrify light duty road transport,Wholesale Trade,0.00,643.43,643.43
MEX,3035,TRNS: Electrify light duty road transport,Wood and Paper,0.00,118.86,118.86
UGA,3035,TRNS: Electrify light duty road transport,Agriculture,0.00,0.08,0.08
UGA,3035,TRNS: Electrify light duty road transport,Construction,0.06,0.05,0.11
UGA,3035,TRNS: Electrify light duty road transport,"Education, Health and Other Services",0.00,0.03,0.03
UGA,3035,TRNS: Electrify light duty road transport,Electrical and Machinery,0.67,0.04,0.70
UGA,3035,TRNS: Electrify light duty road transport,"Electricity, Gas and Water",0.00,0.07,0.07
UGA,3035,TRNS: Electrify light duty road transport,Financial Intermediation and Business Activities,0.00,0.24,0.24
UGA,3035,TRNS: Electrify light duty road transport,Fishing,0.00,0.01,0.01
UGA,3035,TRNS: Electrify light duty road transport,Food & Beverages,0.00,0.00,0.00
UGA,3035,TRNS: Electrify light duty road transport,Hotels and Restaurants,0.00,0.04,0.04
UGA,3035,TRNS: Electrify light duty road transport,Maintenance and Repair,0.00,0.01,0.01
UGA,3035,TRNS: Electrify light duty road transport,Metal Products,0.14,0.11,0.25
UGA,3035,TRNS: Electrify light duty road transport,Mining and Quarrying,0.00,0.03,0.03
UGA,3035,TRNS: Electrify light duty road transport,Other Manufacturing,0.19,0.01,0.20
UGA,3035,TRNS: Electrify light duty road transport,Others,0.00,0.00,0.00
UGA,3035,TRNS: Electrify light duty road transport,"Petroleum, Chemical and Non-Metallic Mineral Products",0.01,0.08,0.09
UGA,3035,TRNS: Electrify light duty road transport,Post and Telecommunications,0.09,0.06,0.15
UGA,3035,TRNS: Electrify light duty road transport,Private Households,0.00,0.00,0.00
UGA,3035,TRNS: Electrify light duty road transport,Public Administration,0.00,0.00,0.00
UGA,3035,TRNS: Electrify light duty road transport,Re-export & Re-import,0.00,0.00,0.00
UGA,3035,TRNS: Electrify light duty road transport,Recycling,0.00,0.00,0.00
UGA,3035,TRNS: Electrify light duty road transport,Retail Trade,0.00,0.22,0.22
UGA,3035,TRNS: Electrify light duty road transport,Textiles and Wearing Apparel,0.00,0.01,0.01
UGA,3035,TRNS: Electrify light duty road transport,Transport,0.00,0.08,0.08
UGA,3035,TRNS: Electrify light duty road transport,Transport Equipment,0.00,0.01,0.01
UGA,3035,TRNS: Electrify light duty road transport,Wholesale Trade,0.00,0.41,0.41
UGA,3035,TRNS: Electrify light duty road transport,Wood and Paper,0.00,0.06,0.06
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,Agriculture,11.33,2.39,13.72
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,Construction,53.33,97.42,150.75
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,"Education, Health and Other Services",0.00,50.44,50.44
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,Electrical and Machinery,961.30,37.02,998.31
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,"Electricity, Gas and Water",6.48,21.05,27.53
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,Financial Intermediation and Business Activities,0.00,441.38,441.38
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,Fishing,0.00,2.00,2.00
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,Food & Beverages,0.00,2.71,2.71
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,Hotels and Restaurants,0.00,50.08,50.08
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,Maintenance and Repair,0.00,9.35,9.35
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,Metal Products,266.89,35.40,302.30
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,Mining and Quarrying,0.00,4.24,4.24
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,Other Manufacturing,276.31,7.41,283.72
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,Others,0.00,7.87,7.87
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,"Petroleum, Chemical and Non-Metallic Mineral Products",18.77,41.81,60.57
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,Post and Telecommunications,19.67,71.81,91.48
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,Private Households,0.00,0.02,0.02
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,Public Administration,0.00,4.71,4.71
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,Re-export & Re-import,0.00,0.00,0.00
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,Recycling,0.00,1.41,1.41
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,Retail Trade,0.00,67.89,67.89
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,Textiles and Wearing Apparel,0.00,1.14,1.14
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,Transport,20.34,87.39,107.73
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,Transport Equipment,0.00,24.28,24.28
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,Wholesale Trade,0.00,359.72,359.72
BGR,3036,TRNS: Electrify light duty road transport with renewable energy production,Wood and Paper,0.00,56.71,56.71
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,Agriculture,14.45,1.53,15.99
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,Construction,47.80,9.90,57.70
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,"Education, Health and Other Services",0.00,11.02,11.02
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,Electrical and Machinery,888.41,8.57,896.98
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,"Electricity, Gas and Water",12.02,19.93,31.95
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,Financial Intermediation and Business Activities,0.00,199.90,199.90
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,Fishing,0.00,0.84,0.84
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,Food & Beverages,0.00,0.21,0.21
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,Hotels and Restaurants,0.00,8.13,8.13
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,Maintenance and Repair,0.00,1.40,1.40
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,Metal Products,300.09,30.86,330.94
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,Mining and Quarrying,0.00,14.96,14.96
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,Other Manufacturing,232.66,1.11,233.77
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,Others,0.00,1.50,1.50
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,"Petroleum, Chemical and Non-Metallic Mineral Products",20.18,19.75,39.93
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,Post and Telecommunications,20.89,20.29,41.18
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,Private Households,0.00,0.00,0.00
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,Public Administration,0.00,0.44,0.44
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,Re-export & Re-import,0.00,0.00,0.00
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,Recycling,0.00,0.12,0.12
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,Retail Trade,0.00,20.60,20.60
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,Textiles and Wearing Apparel,0.00,1.70,1.70
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,Transport,39.53,61.58,101.11
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,Transport Equipment,0.00,2.49,2.49
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,Wholesale Trade,0.00,174.89,174.89
BLZ,3036,TRNS: Electrify light duty road transport with renewable energy production,Wood and Paper,0.00,10.36,10.36
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,Agriculture,49.32,16.17,65.49
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,Construction,256.50,221.01,477.50
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,"Education, Health and Other Services",0.00,104.10,104.10
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,Electrical and Machinery,6252.51,333.36,6585.87
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,"Electricity, Gas and Water",59.12,80.57,139.69
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,Financial Intermediation and Business Activities,0.00,1295.77,1295.77
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,Fishing,0.00,5.82,5.82
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,Food & Beverages,0.00,7.57,7.57
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,Hotels and Restaurants,0.00,53.02,53.02
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,Maintenance and Repair,0.00,19.47,19.47
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,Metal Products,1966.83,717.91,2684.74
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,Mining and Quarrying,0.00,16.10,16.10
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,Other Manufacturing,1685.58,37.67,1723.25
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,Others,0.00,11.84,11.84
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,"Petroleum, Chemical and Non-Metallic Mineral Products",124.21,328.00,452.20
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,Post and Telecommunications,116.61,263.23,379.85
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,Private Households,0.00,0.02,0.02
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,Public Administration,0.00,14.90,14.90
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,Re-export & Re-import,0.00,0.00,0.00
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,Recycling,0.00,4.78,4.78
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,Retail Trade,0.00,83.60,83.60
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,Textiles and Wearing Apparel,0.00,11.91,11.91
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,Transport,118.23,356.01,474.23
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,Transport Equipment,0.00,117.30,117.30
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,Wholesale Trade,0.00,1233.38,1233.38
EGY,3036,TRNS: Electrify light duty road transport with renewable energy production,Wood and Paper,0.00,359.54,359.54
LBY,3036,TRNS: Electrify light duty road transport with renewable energy production,Agriculture,22.14,23.70,45.84
LBY,3036,TRNS: Electrify light duty road transport with renewable energy production,Construction,56.86,80.23,137.09
LBY,3036,TRNS: Electrify light duty road transport with renewable energy production,"Education, Health and Other Services",0.00,150.25,150.25
LBY,3036,TRNS: Electrify light duty road transport with renewable energy production,Electrical and Machinery,1299.03,82.96,1381.99
LBY,3036,TRNS: Electrify light duty road transport with renewable energy production,"Electricity, Gas and Water",45.45,277.84,323.29
LBY,3036,TRNS: Electrify light duty road transport with renewable energy production,Financial Intermediation and Business Activities,0.00,913.97,913.97
LBY,3036,TRNS: Electrify light duty road transport with renewable energy production,Fishing,0.00,4.55,4.55
LBY,3036,TRNS: Electrify light duty road transport with renewable energy production,Food & Beverages,0.00,12.66,12.66
LBY,3036,TRNS: Electrify light duty road transport with renewable energy production,Hotels and Restaurants,0.00,58.62,58.62
LBY,3036,TRNS: Electrify light duty road transport with renewable energy production,Maintenance and Repair,0.00,17.55,17.55
LBY,3036,TRNS: Electrify light duty road transport with renewable energy production,Metal Products,311.08,124.05,435.13
LBY,3036,TRNS: Electrify light duty road transport with renewable energy production,Mining and Quarrying,0.00,8.27,8.27
LBY,3036,TRNS: Electrify light duty road transport with renewable energy production,Other Manufacturing,301.98,13.09,315.07
LBY,3036,TRNS: Electrify light duty road transport with renewable energy production,Others,0.00,3.45,3.45
