Code,Country,Sector,Subsector,Gas,Units,Year,Value,Source
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CO2,MtCO2e,2018,13.09904636,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CO2,MtCO2e,2019,13.09904636,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CO2,MtCO2e,2020,13.09904636,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CO2,MtCO2e,2021,13.09904636,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CO2,MtCO2e,2022,13.09904636,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CO2,MtCO2e,2023,13.09904636,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CO2,MtCO2e,2000,6.277574517,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CO2,MtCO2e,2001,8.271174517,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CO2,MtCO2e,2002,10.26477452,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CO2,MtCO2e,2003,12.25837452,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CO2,MtCO2e,2004,14.25197452,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CO2,MtCO2e,2005,16.24557452,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CO2,MtCO2e,2006,19.00177452,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CO2,MtCO2e,2007,21.75797452,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CO2,MtCO2e,2008,24.51417452,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CO2,MtCO2e,2009,27.27037452,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CO2,MtCO2e,2010,30.02657452,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CO2,MtCO2e,2011,31.95237452,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CO2,MtCO2e,2012,33.87817452,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CO2,MtCO2e,2013,35.80397452,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CO2,MtCO2e,2014,37.72977452,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CO2,MtCO2e,2015,39.65557452,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CO2,MtCO2e,2016,41.36037479,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CO2,MtCO2e,2017,43.06517507,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CO2,MtCO2e,2018,43.06517507,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CO2,MtCO2e,2019,43.06517507,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CO2,MtCO2e,2020,43.06517507,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CO2,MtCO2e,2021,43.06517507,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CO2,MtCO2e,2022,43.06517507,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CO2,MtCO2e,2023,43.06517507,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,2000,-0.001142149,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,2001,-0.001142149,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,2002,-0.001142149,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,2003,-0.001142149,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,2004,-0.001142149,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,2005,-0.001142149,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,2006,-0.001142149,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,2007,-0.001142149,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,2008,-0.001142149,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,2009,-0.001142149,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,2010,-0.001142149,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,2011,-0.001142149,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,2012,-0.001142149,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,2013,-0.001142149,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,2014,-0.001142149,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,2015,-0.001142149,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,2016,-0.001142149,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,2017,-0.001142149,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,2018,-0.001142149,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,2019,-0.001142149,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,2020,-0.001142149,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,2021,-0.001142149,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,2022,-0.001142149,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,2023,-0.001142149,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,2000,0.305736638,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,2001,0.305736638,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,2002,0.305736638,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,2003,0.305736638,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,2004,0.305736638,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,2005,0.305736638,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,2006,0.305736638,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,2007,0.305736638,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,2008,0.305736638,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,2009,0.305736638,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,2010,0.305736638,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,2011,0.305736638,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,2012,0.305736638,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,2013,0.305736638,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,2014,0.305736638,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,2015,0.305736638,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,2016,0.30573664,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,2017,0.305736642,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,2018,0.305736642,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,2019,0.305736642,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,2020,0.305736642,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,2021,0.305736642,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,2022,0.305736642,WB CSC
UGA,Uganda,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,2023,0.305736642,WB CSC
UGA,Uganda,Energy,Energy Industries,CO2,MtCO2e,1995,0.000828,National Communication 3
UGA,Uganda,Energy,Energy Industries,CO2,MtCO2e,1996,0.0008655,National Communication 3
UGA,Uganda,Energy,Energy Industries,CO2,MtCO2e,1997,0.000903,National Communication 3
UGA,Uganda,Energy,Energy Industries,CO2,MtCO2e,1998,0.000941,National Communication 3
UGA,Uganda,Energy,Energy Industries,CO2,MtCO2e,1999,0.000979,National Communication 3
UGA,Uganda,Energy,Energy Industries,CO2,MtCO2e,2000,0.0010165,National Communication 3
UGA,Uganda,Energy,Energy Industries,CO2,MtCO2e,2001,0.001054,National Communication 3
UGA,Uganda,Energy,Energy Industries,CO2,MtCO2e,2002,0.001054,National Communication 3
UGA,Uganda,Energy,Energy Industries,CO2,MtCO2e,2003,0.001054,National Communication 3
UGA,Uganda,Energy,Energy Industries,CO2,MtCO2e,2004,0.0009785,National Communication 3
UGA,Uganda,Energy,Energy Industries,CO2,MtCO2e,2005,0.000903,National Communication 3
UGA,Uganda,Energy,Energy Industries,CO2,MtCO2e,2006,0.0860965,National Communication 3
UGA,Uganda,Energy,Energy Industries,CO2,MtCO2e,2007,0.17129,National Communication 3
UGA,Uganda,Energy,Energy Industries,CO2,MtCO2e,2008,0.20364,National Communication 3
UGA,Uganda,Energy,Energy Industries,CO2,MtCO2e,2009,0.23599,National Communication 3
UGA,Uganda,Energy,Energy Industries,CO2,MtCO2e,2010,0.256895,National Communication 3
UGA,Uganda,Energy,Energy Industries,CO2,MtCO2e,2011,0.2778,National Communication 3
UGA,Uganda,Energy,Energy Industries,CO2,MtCO2e,2012,0.1392485,National Communication 3
UGA,Uganda,Energy,Energy Industries,CO2,MtCO2e,2013,0.000697,National Communication 3
UGA,Uganda,Energy,Energy Industries,CO2,MtCO2e,2014,0.0218285,National Communication 3
UGA,Uganda,Energy,Energy Industries,CO2,MtCO2e,2015,0.04296,National Communication 3
UGA,Uganda,Energy,Energy Industries,CO2,MtCO2e,2016,0.08288,National Communication 3
UGA,Uganda,Energy,Energy Industries,CO2,MtCO2e,2017,0.1228,National Communication 3
UGA,Uganda,Energy,Energy Industries,CH4,MtCO2e,1995,0.0544305,National Communication 3
UGA,Uganda,Energy,Energy Industries,CH4,MtCO2e,1996,0.05690965,National Communication 3
UGA,Uganda,Energy,Energy Industries,CH4,MtCO2e,1997,0.0593888,National Communication 3
UGA,Uganda,Energy,Energy Industries,CH4,MtCO2e,1998,0.0682251,National Communication 3
UGA,Uganda,Energy,Energy Industries,CH4,MtCO2e,1999,0.0770614,National Communication 3
UGA,Uganda,Energy,Energy Industries,CH4,MtCO2e,2000,0.0829338,National Communication 3
UGA,Uganda,Energy,Energy Industries,CH4,MtCO2e,2001,0.0888062,National Communication 3
UGA,Uganda,Energy,Energy Industries,CH4,MtCO2e,2002,0.0888062,National Communication 3
UGA,Uganda,Energy,Energy Industries,CH4,MtCO2e,2003,0.0888062,National Communication 3
UGA,Uganda,Energy,Energy Industries,CH4,MtCO2e,2004,0.108307,National Communication 3
UGA,Uganda,Energy,Energy Industries,CH4,MtCO2e,2005,0.1278078,National Communication 3
UGA,Uganda,Energy,Energy Industries,CH4,MtCO2e,2006,0.1341234,National Communication 3
UGA,Uganda,Energy,Energy Industries,CH4,MtCO2e,2007,0.140439,National Communication 3
UGA,Uganda,Energy,Energy Industries,CH4,MtCO2e,2008,0.14693465,National Communication 3
UGA,Uganda,Energy,Energy Industries,CH4,MtCO2e,2009,0.1534303,National Communication 3
UGA,Uganda,Energy,Energy Industries,CH4,MtCO2e,2010,0.1566158,National Communication 3
UGA,Uganda,Energy,Energy Industries,CH4,MtCO2e,2011,0.1598013,National Communication 3
UGA,Uganda,Energy,Energy Industries,CH4,MtCO2e,2012,0.1791359,National Communication 3
UGA,Uganda,Energy,Energy Industries,CH4,MtCO2e,2013,0.1984705,National Communication 3
UGA,Uganda,Energy,Energy Industries,CH4,MtCO2e,2014,0.32845275,National Communication 3
UGA,Uganda,Energy,Energy Industries,CH4,MtCO2e,2015,0.458435,National Communication 3
UGA,Uganda,Energy,Energy Industries,CH4,MtCO2e,2016,0.382814,National Communication 3
UGA,Uganda,Energy,Energy Industries,CH4,MtCO2e,2017,0.307193,National Communication 3
UGA,Uganda,Energy,Energy Industries,N2O,MtCO2e,1995,0.01092,National Communication 3
UGA,Uganda,Energy,Energy Industries,N2O,MtCO2e,1996,0.011466,National Communication 3
UGA,Uganda,Energy,Energy Industries,N2O,MtCO2e,1997,0.012012,National Communication 3
UGA,Uganda,Energy,Energy Industries,N2O,MtCO2e,1998,0.0137865,National Communication 3
UGA,Uganda,Energy,Energy Industries,N2O,MtCO2e,1999,0.015561,National Communication 3
UGA,Uganda,Energy,Energy Industries,N2O,MtCO2e,2000,0.016653,National Communication 3
UGA,Uganda,Energy,Energy Industries,N2O,MtCO2e,2001,0.017745,National Communication 3
UGA,Uganda,Energy,Energy Industries,N2O,MtCO2e,2002,0.017745,National Communication 3
UGA,Uganda,Energy,Energy Industries,N2O,MtCO2e,2003,0.017745,National Communication 3
UGA,Uganda,Energy,Energy Industries,N2O,MtCO2e,2004,0.0217035,National Communication 3
UGA,Uganda,Energy,Energy Industries,N2O,MtCO2e,2005,0.025662,National Communication 3
UGA,Uganda,Energy,Energy Industries,N2O,MtCO2e,2006,0.0268905,National Communication 3
UGA,Uganda,Energy,Energy Industries,N2O,MtCO2e,2007,0.028119,National Communication 3
UGA,Uganda,Energy,Energy Industries,N2O,MtCO2e,2008,0.0293475,National Communication 3
UGA,Uganda,Energy,Energy Industries,N2O,MtCO2e,2009,0.030576,National Communication 3
UGA,Uganda,Energy,Energy Industries,N2O,MtCO2e,2010,0.0312585,National Communication 3
UGA,Uganda,Energy,Energy Industries,N2O,MtCO2e,2011,0.031941,National Communication 3
UGA,Uganda,Energy,Energy Industries,N2O,MtCO2e,2012,0.035763,National Communication 3
UGA,Uganda,Energy,Energy Industries,N2O,MtCO2e,2013,0.039585,National Communication 3
UGA,Uganda,Energy,Energy Industries,N2O,MtCO2e,2014,0.065247,National Communication 3
UGA,Uganda,Energy,Energy Industries,N2O,MtCO2e,2015,0.090909,National Communication 3
UGA,Uganda,Energy,Energy Industries,N2O,MtCO2e,2016,0.0760305,National Communication 3
UGA,Uganda,Energy,Energy Industries,N2O,MtCO2e,2017,0.061152,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CO2,MtCO2e,1995,0.1507,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CO2,MtCO2e,1996,0.16815,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CO2,MtCO2e,1997,0.1856,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CO2,MtCO2e,1998,0.17805,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CO2,MtCO2e,1999,0.1705,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CO2,MtCO2e,2000,0.15935,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CO2,MtCO2e,2001,0.1482,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CO2,MtCO2e,2002,0.16705,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CO2,MtCO2e,2003,0.1859,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CO2,MtCO2e,2004,0.2501,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CO2,MtCO2e,2005,0.3143,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CO2,MtCO2e,2006,0.2564,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CO2,MtCO2e,2007,0.1985,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CO2,MtCO2e,2008,0.4309,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CO2,MtCO2e,2009,0.6633,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CO2,MtCO2e,2010,0.45385,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CO2,MtCO2e,2011,0.2444,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CO2,MtCO2e,2012,0.41155,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CO2,MtCO2e,2013,0.5787,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CO2,MtCO2e,2014,0.5787,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CO2,MtCO2e,2015,0.5787,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CO2,MtCO2e,2016,0.84025,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CO2,MtCO2e,2017,1.1018,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CH4,MtCO2e,1995,0.011634,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CH4,MtCO2e,1996,0.012188,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CH4,MtCO2e,1997,0.012742,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CH4,MtCO2e,1998,0.0128805,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CH4,MtCO2e,1999,0.013019,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CH4,MtCO2e,2000,0.024653,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CH4,MtCO2e,2001,0.036287,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CH4,MtCO2e,2002,0.036287,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CH4,MtCO2e,2003,0.036287,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CH4,MtCO2e,2004,0.0325475,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CH4,MtCO2e,2005,0.028808,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CH4,MtCO2e,2006,0.030747,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CH4,MtCO2e,2007,0.032686,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CH4,MtCO2e,2008,0.035179,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CH4,MtCO2e,2009,0.037672,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CH4,MtCO2e,2010,0.039611,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CH4,MtCO2e,2011,0.04155,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CH4,MtCO2e,2012,0.059832,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CH4,MtCO2e,2013,0.078114,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CH4,MtCO2e,2014,0.078114,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CH4,MtCO2e,2015,0.078114,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CH4,MtCO2e,2016,0.067588,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,CH4,MtCO2e,2017,0.057062,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,N2O,MtCO2e,1995,0.01638,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,N2O,MtCO2e,1996,0.01638,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,N2O,MtCO2e,1997,0.01638,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,N2O,MtCO2e,1998,0.01638,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,N2O,MtCO2e,1999,0.01638,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,N2O,MtCO2e,2000,0.03276,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,N2O,MtCO2e,2001,0.04914,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,N2O,MtCO2e,2002,0.04914,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,N2O,MtCO2e,2003,0.04914,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,N2O,MtCO2e,2004,0.04368,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,N2O,MtCO2e,2005,0.03822,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,N2O,MtCO2e,2006,0.04095,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,N2O,MtCO2e,2007,0.04368,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,N2O,MtCO2e,2008,0.04641,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,N2O,MtCO2e,2009,0.04914,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,N2O,MtCO2e,2010,0.04641,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,N2O,MtCO2e,2011,0.04368,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,N2O,MtCO2e,2012,0.07371,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,N2O,MtCO2e,2013,0.10374,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,N2O,MtCO2e,2014,0.10374,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,N2O,MtCO2e,2015,0.10374,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,N2O,MtCO2e,2016,0.09009,National Communication 3
UGA,Uganda,Energy,Manufacturing Industries and Construction,N2O,MtCO2e,2017,0.07644,National Communication 3
UGA,Uganda,Energy,Transport,CO2,MtCO2e,1995,0.5888,National Communication 3
UGA,Uganda,Energy,Transport,CO2,MtCO2e,1996,0.6053,National Communication 3
UGA,Uganda,Energy,Transport,CO2,MtCO2e,1997,0.6218,National Communication 3
UGA,Uganda,Energy,Transport,CO2,MtCO2e,1998,0.72645,National Communication 3
UGA,Uganda,Energy,Transport,CO2,MtCO2e,1999,0.8311,National Communication 3
UGA,Uganda,Energy,Transport,CO2,MtCO2e,2000,0.83615,National Communication 3
UGA,Uganda,Energy,Transport,CO2,MtCO2e,2001,0.8412,National Communication 3
UGA,Uganda,Energy,Transport,CO2,MtCO2e,2002,0.8486,National Communication 3
UGA,Uganda,Energy,Transport,CO2,MtCO2e,2003,0.856,National Communication 3
UGA,Uganda,Energy,Transport,CO2,MtCO2e,2004,0.9076,National Communication 3
UGA,Uganda,Energy,Transport,CO2,MtCO2e,2005,0.9592,National Communication 3
UGA,Uganda,Energy,Transport,CO2,MtCO2e,2006,1.10755,National Communication 3
UGA,Uganda,Energy,Transport,CO2,MtCO2e,2007,1.2559,National Communication 3
UGA,Uganda,Energy,Transport,CO2,MtCO2e,2008,1.4651,National Communication 3
UGA,Uganda,Energy,Transport,CO2,MtCO2e,2009,1.6743,National Communication 3
UGA,Uganda,Energy,Transport,CO2,MtCO2e,2010,1.83695,National Communication 3
UGA,Uganda,Energy,Transport,CO2,MtCO2e,2011,1.9996,National Communication 3
UGA,Uganda,Energy,Transport,CO2,MtCO2e,2012,2.06245,National Communication 3
UGA,Uganda,Energy,Transport,CO2,MtCO2e,2013,2.1253,National Communication 3
UGA,Uganda,Energy,Transport,CO2,MtCO2e,2014,2.255,National Communication 3
UGA,Uganda,Energy,Transport,CO2,MtCO2e,2015,2.3847,National Communication 3
UGA,Uganda,Energy,Transport,CO2,MtCO2e,2016,2.7441,National Communication 3
UGA,Uganda,Energy,Transport,CO2,MtCO2e,2017,3.1035,National Communication 3
UGA,Uganda,Energy,Transport,CH4,MtCO2e,1995,0.0051522,National Communication 3
UGA,Uganda,Energy,Transport,CH4,MtCO2e,1996,0.0053184,National Communication 3
UGA,Uganda,Energy,Transport,CH4,MtCO2e,1997,0.0054846,National Communication 3
UGA,Uganda,Energy,Transport,CH4,MtCO2e,1998,0.0060109,National Communication 3
UGA,Uganda,Energy,Transport,CH4,MtCO2e,1999,0.0065372,National Communication 3
UGA,Uganda,Energy,Transport,CH4,MtCO2e,2000,0.0064818,National Communication 3
UGA,Uganda,Energy,Transport,CH4,MtCO2e,2001,0.0064264,National Communication 3
UGA,Uganda,Energy,Transport,CH4,MtCO2e,2002,0.00652335,National Communication 3
UGA,Uganda,Energy,Transport,CH4,MtCO2e,2003,0.0066203,National Communication 3
UGA,Uganda,Energy,Transport,CH4,MtCO2e,2004,0.00630175,National Communication 3
UGA,Uganda,Energy,Transport,CH4,MtCO2e,2005,0.0059832,National Communication 3
UGA,Uganda,Energy,Transport,CH4,MtCO2e,2006,0.0064264,National Communication 3
UGA,Uganda,Energy,Transport,CH4,MtCO2e,2007,0.0068696,National Communication 3
UGA,Uganda,Energy,Transport,CH4,MtCO2e,2008,0.00854545,National Communication 3
UGA,Uganda,Energy,Transport,CH4,MtCO2e,2009,0.0102213,National Communication 3
UGA,Uganda,Energy,Transport,CH4,MtCO2e,2010,0.01142625,National Communication 3
UGA,Uganda,Energy,Transport,CH4,MtCO2e,2011,0.0126312,National Communication 3
UGA,Uganda,Energy,Transport,CH4,MtCO2e,2012,0.01422395,National Communication 3
UGA,Uganda,Energy,Transport,CH4,MtCO2e,2013,0.0158167,National Communication 3
UGA,Uganda,Energy,Transport,CH4,MtCO2e,2014,0.01757565,National Communication 3
UGA,Uganda,Energy,Transport,CH4,MtCO2e,2015,0.0193346,National Communication 3
UGA,Uganda,Energy,Transport,CH4,MtCO2e,2016,0.02120435,National Communication 3
UGA,Uganda,Energy,Transport,CH4,MtCO2e,2017,0.0230741,National Communication 3
