transformation_code,variable,variable_field
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS,Livestock Manure Management Fraction Daily Spread,frac_lvst_mm_cattle_dairy_daily_spread
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS,Livestock Manure Management Fraction Dry Lot,frac_lvst_mm_cattle_dairy_dry_lot
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS,Livestock Manure Management Fraction Incineration,frac_lvst_mm_cattle_dairy_incineration
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS,Livestock Manure Management Fraction Paddock Pasture Range,frac_lvst_mm_cattle_dairy_paddock_pasture_range
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS,Livestock Manure Management Fraction Solid Storage,frac_lvst_mm_cattle_dairy_solid_storage
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS,Livestock Manure Management Fraction Anaerobic Digester,frac_lvst_mm_cattle_nondairy_anaerobic_digester
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS,Livestock Manure Management Fraction Composting,frac_lvst_mm_cattle_nondairy_composting
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS,Livestock Manure Management Fraction Daily Spread,frac_lvst_mm_cattle_nondairy_daily_spread
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS,Livestock Manure Management Fraction Dry Lot,frac_lvst_mm_cattle_nondairy_dry_lot
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS,Livestock Manure Management Fraction Incineration,frac_lvst_mm_cattle_nondairy_incineration
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS,Livestock Manure Management Fraction Paddock Pasture Range,frac_lvst_mm_cattle_nondairy_paddock_pasture_range
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS,Livestock Manure Management Fraction Solid Storage,frac_lvst_mm_cattle_nondairy_solid_storage
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS,Livestock Manure Management Fraction Anaerobic Digester,frac_lvst_mm_pigs_anaerobic_digester
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS,Livestock Manure Management Fraction Anaerobic Lagoon,frac_lvst_mm_pigs_anaerobic_lagoon
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS,Livestock Manure Management Fraction Composting,frac_lvst_mm_pigs_composting
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS,Livestock Manure Management Fraction Daily Spread,frac_lvst_mm_pigs_daily_spread
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS,Livestock Manure Management Fraction Dry Lot,frac_lvst_mm_pigs_dry_lot
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS,Livestock Manure Management Fraction Liquid Slurry,frac_lvst_mm_pigs_liquid_slurry
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS,Livestock Manure Management Fraction Paddock Pasture Range,frac_lvst_mm_pigs_paddock_pasture_range
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS,Livestock Manure Management Fraction Solid Storage,frac_lvst_mm_pigs_solid_storage
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_CONDITIONAL,Livestock Manure Management Fraction Anaerobic Digester,frac_lvst_mm_cattle_dairy_anaerobic_digester
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_CONDITIONAL,Livestock Manure Management Fraction Composting,frac_lvst_mm_cattle_dairy_composting
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_CONDITIONAL,Livestock Manure Management Fraction Daily Spread,frac_lvst_mm_cattle_dairy_daily_spread
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_CONDITIONAL,Livestock Manure Management Fraction Dry Lot,frac_lvst_mm_cattle_dairy_dry_lot
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_CONDITIONAL,Livestock Manure Management Fraction Incineration,frac_lvst_mm_cattle_dairy_incineration
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_CONDITIONAL,Livestock Manure Management Fraction Paddock Pasture Range,frac_lvst_mm_cattle_dairy_paddock_pasture_range
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_CONDITIONAL,Livestock Manure Management Fraction Solid Storage,frac_lvst_mm_cattle_dairy_solid_storage
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_CONDITIONAL,Livestock Manure Management Fraction Anaerobic Digester,frac_lvst_mm_cattle_nondairy_anaerobic_digester
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_CONDITIONAL,Livestock Manure Management Fraction Composting,frac_lvst_mm_cattle_nondairy_composting
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_CONDITIONAL,Livestock Manure Management Fraction Daily Spread,frac_lvst_mm_cattle_nondairy_daily_spread
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_CONDITIONAL,Livestock Manure Management Fraction Dry Lot,frac_lvst_mm_cattle_nondairy_dry_lot
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_CONDITIONAL,Livestock Manure Management Fraction Incineration,frac_lvst_mm_cattle_nondairy_incineration
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_CONDITIONAL,Livestock Manure Management Fraction Paddock Pasture Range,frac_lvst_mm_cattle_nondairy_paddock_pasture_range
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_CONDITIONAL,Livestock Manure Management Fraction Solid Storage,frac_lvst_mm_cattle_nondairy_solid_storage
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_CONDITIONAL,Livestock Manure Management Fraction Anaerobic Digester,frac_lvst_mm_pigs_anaerobic_digester
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_CONDITIONAL,Livestock Manure Management Fraction Anaerobic Lagoon,frac_lvst_mm_pigs_anaerobic_lagoon
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_CONDITIONAL,Livestock Manure Management Fraction Composting,frac_lvst_mm_pigs_composting
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_CONDITIONAL,Livestock Manure Management Fraction Daily Spread,frac_lvst_mm_pigs_daily_spread
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_CONDITIONAL,Livestock Manure Management Fraction Dry Lot,frac_lvst_mm_pigs_dry_lot
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_CONDITIONAL,Livestock Manure Management Fraction Liquid Slurry,frac_lvst_mm_pigs_liquid_slurry
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_CONDITIONAL,Livestock Manure Management Fraction Paddock Pasture Range,frac_lvst_mm_pigs_paddock_pasture_range
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_CONDITIONAL,Livestock Manure Management Fraction Solid Storage,frac_lvst_mm_pigs_solid_storage
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_LEP,Livestock Manure Management Fraction Anaerobic Digester,frac_lvst_mm_cattle_dairy_anaerobic_digester
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_LEP,Livestock Manure Management Fraction Composting,frac_lvst_mm_cattle_dairy_composting
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_LEP,Livestock Manure Management Fraction Daily Spread,frac_lvst_mm_cattle_dairy_daily_spread
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_LEP,Livestock Manure Management Fraction Dry Lot,frac_lvst_mm_cattle_dairy_dry_lot
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_LEP,Livestock Manure Management Fraction Incineration,frac_lvst_mm_cattle_dairy_incineration
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_LEP,Livestock Manure Management Fraction Paddock Pasture Range,frac_lvst_mm_cattle_dairy_paddock_pasture_range
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_LEP,Livestock Manure Management Fraction Solid Storage,frac_lvst_mm_cattle_dairy_solid_storage
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_LEP,Livestock Manure Management Fraction Anaerobic Digester,frac_lvst_mm_cattle_nondairy_anaerobic_digester
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_LEP,Livestock Manure Management Fraction Composting,frac_lvst_mm_cattle_nondairy_composting
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_LEP,Livestock Manure Management Fraction Daily Spread,frac_lvst_mm_cattle_nondairy_daily_spread
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_LEP,Livestock Manure Management Fraction Dry Lot,frac_lvst_mm_cattle_nondairy_dry_lot
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_LEP,Livestock Manure Management Fraction Incineration,frac_lvst_mm_cattle_nondairy_incineration
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_LEP,Livestock Manure Management Fraction Paddock Pasture Range,frac_lvst_mm_cattle_nondairy_paddock_pasture_range
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_LEP,Livestock Manure Management Fraction Solid Storage,frac_lvst_mm_cattle_nondairy_solid_storage
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_LEP,Livestock Manure Management Fraction Anaerobic Digester,frac_lvst_mm_pigs_anaerobic_digester
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_LEP,Livestock Manure Management Fraction Anaerobic Lagoon,frac_lvst_mm_pigs_anaerobic_lagoon
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_LEP,Livestock Manure Management Fraction Composting,frac_lvst_mm_pigs_composting
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_LEP,Livestock Manure Management Fraction Daily Spread,frac_lvst_mm_pigs_daily_spread
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_LEP,Livestock Manure Management Fraction Dry Lot,frac_lvst_mm_pigs_dry_lot
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_LEP,Livestock Manure Management Fraction Liquid Slurry,frac_lvst_mm_pigs_liquid_slurry
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_LEP,Livestock Manure Management Fraction Paddock Pasture Range,frac_lvst_mm_pigs_paddock_pasture_range
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_LEP,Livestock Manure Management Fraction Solid Storage,frac_lvst_mm_pigs_solid_storage
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_NDC,Livestock Manure Management Fraction Anaerobic Digester,frac_lvst_mm_cattle_dairy_anaerobic_digester
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_NDC,Livestock Manure Management Fraction Composting,frac_lvst_mm_cattle_dairy_composting
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_NDC,Livestock Manure Management Fraction Daily Spread,frac_lvst_mm_cattle_dairy_daily_spread
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_NDC,Livestock Manure Management Fraction Dry Lot,frac_lvst_mm_cattle_dairy_dry_lot
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_NDC,Livestock Manure Management Fraction Incineration,frac_lvst_mm_cattle_dairy_incineration
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_NDC,Livestock Manure Management Fraction Paddock Pasture Range,frac_lvst_mm_cattle_dairy_paddock_pasture_range
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_NDC,Livestock Manure Management Fraction Solid Storage,frac_lvst_mm_cattle_dairy_solid_storage
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_NDC,Livestock Manure Management Fraction Anaerobic Digester,frac_lvst_mm_cattle_nondairy_anaerobic_digester
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_NDC,Livestock Manure Management Fraction Composting,frac_lvst_mm_cattle_nondairy_composting
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_NDC,Livestock Manure Management Fraction Daily Spread,frac_lvst_mm_cattle_nondairy_daily_spread
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_NDC,Livestock Manure Management Fraction Dry Lot,frac_lvst_mm_cattle_nondairy_dry_lot
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_NDC,Livestock Manure Management Fraction Incineration,frac_lvst_mm_cattle_nondairy_incineration
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_NDC,Livestock Manure Management Fraction Paddock Pasture Range,frac_lvst_mm_cattle_nondairy_paddock_pasture_range
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_NDC,Livestock Manure Management Fraction Solid Storage,frac_lvst_mm_cattle_nondairy_solid_storage
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_NDC,Livestock Manure Management Fraction Anaerobic Digester,frac_lvst_mm_pigs_anaerobic_digester
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_NDC,Livestock Manure Management Fraction Anaerobic Lagoon,frac_lvst_mm_pigs_anaerobic_lagoon
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_NDC,Livestock Manure Management Fraction Composting,frac_lvst_mm_pigs_composting
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_NDC,Livestock Manure Management Fraction Daily Spread,frac_lvst_mm_pigs_daily_spread
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_NDC,Livestock Manure Management Fraction Dry Lot,frac_lvst_mm_pigs_dry_lot
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_NDC,Livestock Manure Management Fraction Liquid Slurry,frac_lvst_mm_pigs_liquid_slurry
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_NDC,Livestock Manure Management Fraction Paddock Pasture Range,frac_lvst_mm_pigs_paddock_pasture_range
TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_NDC,Livestock Manure Management Fraction Solid Storage,frac_lvst_mm_pigs_solid_storage
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Anaerobic Digester,frac_lvst_mm_buffalo_anaerobic_digester
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Composting,frac_lvst_mm_buffalo_composting
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Daily Spread,frac_lvst_mm_buffalo_daily_spread
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Dry Lot,frac_lvst_mm_buffalo_dry_lot
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Incineration,frac_lvst_mm_buffalo_incineration
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Paddock Pasture Range,frac_lvst_mm_buffalo_paddock_pasture_range
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Solid Storage,frac_lvst_mm_buffalo_solid_storage
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Anaerobic Digester,frac_lvst_mm_goats_anaerobic_digester
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Composting,frac_lvst_mm_goats_composting
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Daily Spread,frac_lvst_mm_goats_daily_spread
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Dry Lot,frac_lvst_mm_goats_dry_lot
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Paddock Pasture Range,frac_lvst_mm_goats_paddock_pasture_range
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Anaerobic Digester,frac_lvst_mm_horses_anaerobic_digester
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Composting,frac_lvst_mm_horses_composting
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Daily Spread,frac_lvst_mm_horses_daily_spread
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Dry Lot,frac_lvst_mm_horses_dry_lot
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Incineration,frac_lvst_mm_horses_incineration
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Paddock Pasture Range,frac_lvst_mm_horses_paddock_pasture_range
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Solid Storage,frac_lvst_mm_horses_solid_storage
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Anaerobic Digester,frac_lvst_mm_mules_anaerobic_digester
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Composting,frac_lvst_mm_mules_composting
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Daily Spread,frac_lvst_mm_mules_daily_spread
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Dry Lot,frac_lvst_mm_mules_dry_lot
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Incineration,frac_lvst_mm_mules_incineration
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Paddock Pasture Range,frac_lvst_mm_mules_paddock_pasture_range
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Solid Storage,frac_lvst_mm_mules_solid_storage
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Anaerobic Digester,frac_lvst_mm_sheep_anaerobic_digester
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Composting,frac_lvst_mm_sheep_composting
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Daily Spread,frac_lvst_mm_sheep_daily_spread
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Dry Lot,frac_lvst_mm_sheep_dry_lot
TX:LSMM:INC_MANAGEMENT_OTHER,Livestock Manure Management Fraction Paddock Pasture Range,frac_lvst_mm_sheep_paddock_pasture_range
TX:LSMM:INC_MANAGEMENT_POULTRY,Livestock Manure Management Fraction Anaerobic Digester,frac_lvst_mm_chickens_anaerobic_digester
TX:LSMM:INC_MANAGEMENT_POULTRY,Livestock Manure Management Fraction Anaerobic Lagoon,frac_lvst_mm_chickens_anaerobic_lagoon
TX:LSMM:INC_MANAGEMENT_POULTRY,Livestock Manure Management Fraction Daily Spread,frac_lvst_mm_chickens_daily_spread
TX:LSMM:INC_MANAGEMENT_POULTRY,Livestock Manure Management Fraction Liquid Slurry,frac_lvst_mm_chickens_liquid_slurry
TX:LSMM:INC_MANAGEMENT_POULTRY,Livestock Manure Management Fraction Paddock Pasture Range,frac_lvst_mm_chickens_paddock_pasture_range
TX:LSMM:INC_MANAGEMENT_POULTRY,Livestock Manure Management Fraction Poultry Manure,frac_lvst_mm_chickens_poultry_manure
TX:LSMM:INC_MANAGEMENT_POULTRY,Livestock Manure Management Fraction Solid Storage,frac_lvst_mm_chickens_solid_storage
TX:LVST:DEC_ENTERIC_FERMENTATION,:math:\text{CH}_4 Enteric Fermentation Emission Factor,ef_lvst_entferm_buffalo_kg_ch4_head
TX:LVST:DEC_ENTERIC_FERMENTATION,:math:\text{CH}_4 Enteric Fermentation Emission Factor,ef_lvst_entferm_cattle_dairy_kg_ch4_head
TX:LVST:DEC_ENTERIC_FERMENTATION,:math:\text{CH}_4 Enteric Fermentation Emission Factor,ef_lvst_entferm_cattle_nondairy_kg_ch4_head
TX:LVST:DEC_ENTERIC_FERMENTATION,:math:\text{CH}_4 Enteric Fermentation Emission Factor,ef_lvst_entferm_goats_kg_ch4_head
TX:LVST:DEC_ENTERIC_FERMENTATION,:math:\text{CH}_4 Enteric Fermentation Emission Factor,ef_lvst_entferm_sheep_kg_ch4_head
TX:LVST:DEC_ENTERIC_FERMENTATION_STRATEGY_CONDITIONAL,:math:\text{CH}_4 Enteric Fermentation Emission Factor,ef_lvst_entferm_buffalo_kg_ch4_head
TX:LVST:DEC_ENTERIC_FERMENTATION_STRATEGY_CONDITIONAL,:math:\text{CH}_4 Enteric Fermentation Emission Factor,ef_lvst_entferm_cattle_dairy_kg_ch4_head
TX:LVST:DEC_ENTERIC_FERMENTATION_STRATEGY_CONDITIONAL,:math:\text{CH}_4 Enteric Fermentation Emission Factor,ef_lvst_entferm_cattle_nondairy_kg_ch4_head
TX:LVST:DEC_ENTERIC_FERMENTATION_STRATEGY_CONDITIONAL,:math:\text{CH}_4 Enteric Fermentation Emission Factor,ef_lvst_entferm_goats_kg_ch4_head
TX:LVST:DEC_ENTERIC_FERMENTATION_STRATEGY_CONDITIONAL,:math:\text{CH}_4 Enteric Fermentation Emission Factor,ef_lvst_entferm_sheep_kg_ch4_head
TX:LVST:DEC_ENTERIC_FERMENTATION_STRATEGY_LEP,:math:\text{CH}_4 Enteric Fermentation Emission Factor,ef_lvst_entferm_buffalo_kg_ch4_head
TX:LVST:DEC_ENTERIC_FERMENTATION_STRATEGY_LEP,:math:\text{CH}_4 Enteric Fermentation Emission Factor,ef_lvst_entferm_cattle_dairy_kg_ch4_head
TX:LVST:DEC_ENTERIC_FERMENTATION_STRATEGY_LEP,:math:\text{CH}_4 Enteric Fermentation Emission Factor,ef_lvst_entferm_cattle_nondairy_kg_ch4_head
TX:LVST:DEC_ENTERIC_FERMENTATION_STRATEGY_LEP,:math:\text{CH}_4 Enteric Fermentation Emission Factor,ef_lvst_entferm_goats_kg_ch4_head
TX:LVST:DEC_ENTERIC_FERMENTATION_STRATEGY_LEP,:math:\text{CH}_4 Enteric Fermentation Emission Factor,ef_lvst_entferm_sheep_kg_ch4_head
TX:LVST:DEC_ENTERIC_FERMENTATION_STRATEGY_NDC,:math:\text{CH}_4 Enteric Fermentation Emission Factor,ef_lvst_entferm_buffalo_kg_ch4_head
TX:LVST:DEC_ENTERIC_FERMENTATION_STRATEGY_NDC,:math:\text{CH}_4 Enteric Fermentation Emission Factor,ef_lvst_entferm_cattle_dairy_kg_ch4_head
TX:LVST:DEC_ENTERIC_FERMENTATION_STRATEGY_NDC,:math:\text{CH}_4 Enteric Fermentation Emission Factor,ef_lvst_entferm_cattle_nondairy_kg_ch4_head
TX:LVST:DEC_ENTERIC_FERMENTATION_STRATEGY_NDC,:math:\text{CH}_4 Enteric Fermentation Emission Factor,ef_lvst_entferm_goats_kg_ch4_head
TX:LVST:DEC_ENTERIC_FERMENTATION_STRATEGY_NDC,:math:\text{CH}_4 Enteric Fermentation Emission Factor,ef_lvst_entferm_sheep_kg_ch4_head
TX:LVST:INC_PRODUCTIVITY,Carrying Capacity Scalar,scalar_lvst_carrying_capacity
TX:PFLO:INC_HEALTHIER_DIETS,Fraction Eating Red Meat,frac_gnrl_eating_red_meat
TX:PFLO:INC_IND_CCS,Industrial :math:\text{CO}_2 Capture Prevalence,frac_ippu_production_with_co2_capture_cement
TX:PFLO:INC_IND_CCS,Industrial :math:\text{CO}_2 Capture Prevalence,frac_ippu_production_with_co2_capture_chemicals
TX:PFLO:INC_IND_CCS,Industrial :math:\text{CO}_2 Capture Prevalence,frac_ippu_production_with_co2_capture_metals
TX:PFLO:INC_IND_CCS,Industrial :math:\text{CO}_2 Capture Prevalence,frac_ippu_production_with_co2_capture_plastic
TX:SCOE:DEC_DEMAND_HEAT,SCOE Heat Energy Demand Scalar,scalar_scoe_heat_energy_demand_commercial_municipal
TX:SCOE:DEC_DEMAND_HEAT,SCOE Heat Energy Demand Scalar,scalar_scoe_heat_energy_demand_other_se
TX:SCOE:DEC_DEMAND_HEAT,SCOE Heat Energy Demand Scalar,scalar_scoe_heat_energy_demand_residential
TX:SCOE:DEC_DEMAND_HEAT_STRATEGY_CONDITIONAL,SCOE Heat Energy Demand Scalar,scalar_scoe_heat_energy_demand_commercial_municipal
TX:SCOE:DEC_DEMAND_HEAT_STRATEGY_CONDITIONAL,SCOE Heat Energy Demand Scalar,scalar_scoe_heat_energy_demand_other_se
TX:SCOE:DEC_DEMAND_HEAT_STRATEGY_CONDITIONAL,SCOE Heat Energy Demand Scalar,scalar_scoe_heat_energy_demand_residential
TX:SCOE:DEC_DEMAND_HEAT_STRATEGY_LEP,SCOE Heat Energy Demand Scalar,scalar_scoe_heat_energy_demand_commercial_municipal
TX:SCOE:DEC_DEMAND_HEAT_STRATEGY_LEP,SCOE Heat Energy Demand Scalar,scalar_scoe_heat_energy_demand_other_se
TX:SCOE:DEC_DEMAND_HEAT_STRATEGY_LEP,SCOE Heat Energy Demand Scalar,scalar_scoe_heat_energy_demand_residential
TX:SCOE:DEC_DEMAND_HEAT_STRATEGY_NDC,SCOE Heat Energy Demand Scalar,scalar_scoe_heat_energy_demand_commercial_municipal
TX:SCOE:DEC_DEMAND_HEAT_STRATEGY_NDC,SCOE Heat Energy Demand Scalar,scalar_scoe_heat_energy_demand_other_se
TX:SCOE:DEC_DEMAND_HEAT_STRATEGY_NDC,SCOE Heat Energy Demand Scalar,scalar_scoe_heat_energy_demand_residential
TX:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE Appliance Energy Demand Scalar,scalar_scoe_appliance_energy_demand_commercial_municipal
TX:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE Appliance Energy Demand Scalar,scalar_scoe_appliance_energy_demand_other_se
TX:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE Appliance Energy Demand Scalar,scalar_scoe_appliance_energy_demand_residential
TX:SCOE:INC_EFFICIENCY_APPLIANCE_STRATEGY_CONDITIONAL,SCOE Appliance Energy Demand Scalar,scalar_scoe_appliance_energy_demand_commercial_municipal
TX:SCOE:INC_EFFICIENCY_APPLIANCE_STRATEGY_CONDITIONAL,SCOE Appliance Energy Demand Scalar,scalar_scoe_appliance_energy_demand_other_se
TX:SCOE:INC_EFFICIENCY_APPLIANCE_STRATEGY_CONDITIONAL,SCOE Appliance Energy Demand Scalar,scalar_scoe_appliance_energy_demand_residential
TX:SCOE:INC_EFFICIENCY_APPLIANCE_STRATEGY_LEP,SCOE Appliance Energy Demand Scalar,scalar_scoe_appliance_energy_demand_commercial_municipal
TX:SCOE:INC_EFFICIENCY_APPLIANCE_STRATEGY_LEP,SCOE Appliance Energy Demand Scalar,scalar_scoe_appliance_energy_demand_other_se
TX:SCOE:INC_EFFICIENCY_APPLIANCE_STRATEGY_LEP,SCOE Appliance Energy Demand Scalar,scalar_scoe_appliance_energy_demand_residential
TX:SCOE:INC_EFFICIENCY_APPLIANCE_STRATEGY_NDC,SCOE Appliance Energy Demand Scalar,scalar_scoe_appliance_energy_demand_commercial_municipal
TX:SCOE:INC_EFFICIENCY_APPLIANCE_STRATEGY_NDC,SCOE Appliance Energy Demand Scalar,scalar_scoe_appliance_energy_demand_other_se
TX:SCOE:INC_EFFICIENCY_APPLIANCE_STRATEGY_NDC,SCOE Appliance Energy Demand Scalar,scalar_scoe_appliance_energy_demand_residential
TX:SCOE:INC_EFFICIENCY_HEAT,SCOE Efficiency Factor for Heat Energy from Coal,efficfactor_scoe_heat_energy_commercial_municipal_coal
TX:SCOE:INC_EFFICIENCY_HEAT,SCOE Efficiency Factor for Heat Energy from Diesel,efficfactor_scoe_heat_energy_commercial_municipal_diesel
