Primary Id,Strategy,Strategy Id,Year,Subsector,Emission
69069,PFLO:NDC_2,6006,2027,Transportation,16.389609891787227
69069,PFLO:NDC_2,6006,2028,Transportation,17.621035619514103
69069,PFLO:NDC_2,6006,2029,Transportation,18.945301772226248
69069,PFLO:NDC_2,6006,2030,Transportation,20.36942277443546
0,BASE,0,2015,IPPU,2.502877506276539
0,BASE,0,2016,IPPU,2.3193418731462714
0,BASE,0,2017,IPPU,2.179404882662298
0,BASE,0,2018,IPPU,2.0767184412116597
0,BASE,0,2019,IPPU,2.328073869977032
0,BASE,0,2020,IPPU,2.7142633144755104
0,BASE,0,2021,IPPU,3.0426533642417017
0,BASE,0,2022,IPPU,3.0919109681778227
0,BASE,0,2023,IPPU,2.680995642603711
0,BASE,0,2024,IPPU,2.904140016577303
0,BASE,0,2025,IPPU,3.209646164547969
0,BASE,0,2026,IPPU,3.5678605574323283
0,BASE,0,2027,IPPU,3.9846791634234378
0,BASE,0,2028,IPPU,4.466676817010748
0,BASE,0,2029,IPPU,5.021148190693604
0,BASE,0,2030,IPPU,5.656306427522274
69069,PFLO:NDC_2,6006,2015,IPPU,2.502877506276539
69069,PFLO:NDC_2,6006,2016,IPPU,2.3193418731462714
69069,PFLO:NDC_2,6006,2017,IPPU,2.179404882662298
69069,PFLO:NDC_2,6006,2018,IPPU,2.0767184412116597
69069,PFLO:NDC_2,6006,2019,IPPU,2.328073869977032
69069,PFLO:NDC_2,6006,2020,IPPU,2.7142633144755104
69069,PFLO:NDC_2,6006,2021,IPPU,2.9961165880819025
69069,PFLO:NDC_2,6006,2022,IPPU,3.0081403001735856
69069,PFLO:NDC_2,6006,2023,IPPU,2.571591467462961
69069,PFLO:NDC_2,6006,2024,IPPU,2.7592070330978173
69069,PFLO:NDC_2,6006,2025,IPPU,3.017729210248882
69069,PFLO:NDC_2,6006,2026,IPPU,3.320737033453189
69069,PFLO:NDC_2,6006,2027,IPPU,3.6728082561570954
69069,PFLO:NDC_2,6006,2028,IPPU,4.079016286161056
69069,PFLO:NDC_2,6006,2029,IPPU,4.544949762499947
69069,PFLO:NDC_2,6006,2030,IPPU,5.076889243285891
